Latitude,Longitude,Avg_sot_1,Avg_sot_2,Avg_sot_3
43.86082562399521,22.31457621798367,293.3548083835178,284.4365692138672,288.40826924641925
43.84252674759509,22.449027417382354,291.96691555447046,283.5102759467231,288.4544423421224
43.82405928761442,22.583389750184438,294.2157499525282,284.8013153076172,288.5855305989583
43.80542342553757,22.717662489140594,293.0363939073351,284.33106316460504,288.7694447835286
43.78661934434745,22.851844910145132,293.5359234280056,284.80465528700086,288.9541524251302
43.76764722851961,22.985936292254564,293.6250805324978,285.02618238661023,289.13966369628906
43.748507264016474,23.119935917706414,294.7278340657552,285.28270212809247,289.3259989420573
43.729199638281386,23.253843071937524,295.45005289713544,285.40499708387586,289.51323954264325
43.70972454023269,23.387657043602076,295.68860795762805,285.71263292100696,289.70502217610675
43.69008216025772,23.52137712458955,295.567859225803,285.63162994384766,289.90089416503906
43.670272690206865,23.655002610042175,295.3702511257595,285.643182542589,290.1009114583333
43.65029632338738,23.788532798372273,297.45583682590063,286.4410612318251,290.3051300048828
44.243455049817506,20.03741761280213,293.294194539388,284.97901323106555,287.8407694498698
44.22801949805097,20.17349910121706,293.3978763156467,284.7678756713867,287.9057973225911
44.21241220003029,20.309504147830467,293.0582444932726,284.3813485039605,287.9509989420573
44.19663331149721,20.44543197131128,292.05777147081164,283.66659376356336,287.97699483235675
44.18068298979078,20.58128179313576,291.78539021809894,283.3243662516276,288.00608825683594
44.16456139384223,20.71705283761071,293.2132585313585,284.2239278157552,288.03839111328125
44.14826868416967,20.852744331896673,293.81228892008465,284.55218336317273,288.073969523112
44.13180502287288,20.988355506030757,293.92344750298395,284.6905771891276,288.1128336588542
44.115170573627886,21.12388559294928,293.59456041124133,284.72064208984375,288.1338602701823
44.09836550168164,21.25933382851011,293.63827175564234,284.9198209974501,288.1603088378906
44.08138997384666,21.394699451514782,292.8277418348524,284.65272267659503,288.1945088704427
44.064244158495434,21.529981703730414,289.89302402072485,282.7858615451389,288.236567179362
44.046928225555114,21.66517982991121,287.0264714558919,280.2735765245226,288.2865905761719
44.02944234650183,21.800293077819845,286.9927495320638,280.1246117485894,288.3392384847005
44.01178669435519,21.935320698248574,289.8367385864258,281.93826463487414,288.3850809733073
43.993961443672646,22.0702619450401,291.2065845065647,282.83399963378906,288.43089803059894
43.97596677054384,22.205116075108066,291.66973707411023,283.5005187988281,288.4766794840495
43.95780285258493,22.339882348457422,292.47428639729816,284.0570322672526,288.522455851237
43.93946986893288,22.47456002820445,291.3901189168294,283.61365000406903,288.5682322184245
43.92096800023961,22.609148380596622,292.76917775472003,284.5481414794922,288.72325642903644
43.90229742866632,22.74364667503201,292.83824157714844,284.67714436848956,288.90472920735675
43.88345833787755,22.87805418407862,294.54596625434027,285.5188683403863,289.08702087402344
43.8644509130353,23.012370183493488,295.07367536756726,285.92084418402777,289.2701110839844
43.845275340793215,23.146593952241176,294.79553476969403,285.6208258734809,289.4540303548177
43.82593180929055,23.280724772512485,294.2823783026801,285.2332127888997,289.637446085612
43.80642050814627,23.414761929742525,294.48248884412976,285.2577260335286,289.8191680908203
43.78674162845289,23.548704712628705,294.75425211588544,285.59021759033203,290.0050048828125
43.76689536277062,23.682552413148358,295.09742143419055,285.53059726291235,290.1950174967448
43.746881905121114,23.816304326576187,294.66703542073566,285.69566938612195,290.3892364501953
43.72670145098147,23.949959751501382,294.9218275282118,285.3482157389323,290.5877431233724
43.70635419727802,24.083517989844495,294.774415757921,285.5086500379774,290.7488199869792
43.68584034238017,24.216978346873958,295.71302710639105,285.7683851453993,290.8872324625651
43.66516008609416,24.350340131222566,295.5556462605794,285.7885920206706,291.0278015136719
43.64431362965689,24.483602654903365,295.42974853515625,285.65240393744574,291.1705017089844
44.34097160671484,20.058882113844334,293.5199551052517,284.91744825575086,288.06439717610675
44.325507111994696,20.195198161644242,293.94300418429907,285.18968963623047,288.14148966471356
44.30987055825336,20.331437365016114,293.06617312961157,284.6908772786458,288.1881103515625
44.29406210182444,20.46759893882384,292.48038482666016,284.09612952338324,288.2176920572917
44.2780819006445,20.603682100762768,293.41761525472003,284.44397226969403,288.2523142496745
44.261930114247654,20.73968607138326,295.1311772664388,285.48238372802734,288.29209391276044
44.24560690376039,20.875610074113894,294.0128936767578,284.91195000542535,288.331787109375
44.22911243189614,21.01145333528467,293.7261149088542,284.7491438123915,288.35666910807294
44.21244686295008,21.147215084149536,294.05455610487195,285.1168933444553,288.3527374267578
44.19561036279357,21.282894552909198,293.44151814778644,284.8687523735894,288.3565165201823
44.178603098868784,21.418490976733096,291.4462178548177,283.947509765625,288.3680725097656
44.16142524018321,21.554003593781715,289.43657853868274,282.35554673936633,288.38755289713544
44.1440769573041,21.68943164522807,287.2543724907769,280.41426764594183,288.41504923502606
44.126558422352886,21.82477437527939,286.85986073811847,280.1633114284939,288.45505777994794
44.108869808999614,21.96003103119824,288.49043443467883,281.10561116536456,288.5004475911458
44.0910112924573,22.095200863323583,290.53582678900824,282.4670401679145,288.54583740234375
44.07298304947612,22.230283125091432,291.2620798746745,283.0502531263563,288.5911916097005
44.05478525833783,22.365277073055353,292.41111924913196,283.96373070610895,288.6365152994792
44.03641809884995,22.500181966906553,291.8337682088216,283.992926703559,288.6818339029948
44.01788175233991,22.63499706949395,292.7318623860677,284.58780076768664,288.8600311279297
43.99917640164926,22.769721646843664,294.07002427842883,285.08734046088324,289.03905232747394
43.98030223112774,22.904354968178552,294.89720323350696,285.8699900309245,289.21889241536456
43.96125942662747,23.038896305937243,295.74156867133246,285.88927290174695,289.39954630533856
43.94204817549687,23.17334493579304,295.88680267333984,285.8378092447917,289.58104451497394
43.92266866657473,23.307700136672423,295.6844728257921,285.6203392876519,289.75743103027344
43.903121090184236,23.441961190773497,294.84350331624347,285.5373840332031,289.92906697591144
43.88340563812682,23.57612738358395,295.8166995578342,285.80044725206164,290.10484313964844
43.86352250367615,23.710198003898796,295.69978586832684,285.6315561930339,290.2847951253255
43.84347188157193,23.84417234383801,294.63232421875,285.34363047281903,290.46900939941406
43.823253968013866,23.978049698863572,294.6794145372179,285.2967478434245,290.6575113932292
43.80286896065534,24.111829367796645,296.3282657199436,286.0514187282986,290.79901123046875
43.782317058597265,24.2455106528341,296.27155134412976,285.9987335205078,290.932612101237
43.7615984623818,24.37909285956502,295.4611333211263,285.8498068915473,291.068364461263
43.740713373986075,24.512575296986768,295.0652313232422,285.68753221299914,291.2062479654948
43.71966199681597,24.645957277520893,295.1070437961155,285.75745985243054,291.3463490804036
43.698444535699565,24.779238117028825,295.1412989298503,285.5963533189562,291.47185770670575
43.67706119688098,24.912417134826995,294.6570044623481,285.1094987657335,291.53699747721356
43.65551218801383,25.04549365370204,294.4844156901042,285.04927741156683,291.6006724039714
43.63379771815488,25.17846699992552,295.1843990749783,285.73265838623047,291.66285196940106
44.438494136709615,20.080422671834754,294.4074418809679,285.1878356933594,288.2818908691406
44.42300063960511,20.216974066967424,295.2583457099067,285.6872829861111,288.3553110758464
44.40733477013333,20.35344821223785,294.1575707329644,285.08836534288196,288.38022867838544
44.391496685222975,20.489844318681037,293.2957763671875,284.54991743299695,288.3937632242839
44.37548654341128,20.62616160018794,294.5845497979058,285.1252721150716,288.41237386067706
44.35930450483851,20.762399273529184,295.15635935465497,285.56738026936847,288.43614705403644
44.34295073124273,20.898556558378402,294.68913014729816,285.4220665825738,288.4651743570964
44.32642538595451,21.034632677335566,293.6059061686198,284.84830474853516,288.48731994628906
44.30972863389135,21.170626855949877,293.9690339830187,285.26492902967664,288.48094685872394
44.29286064155239,21.306538322742483,293.7170681423611,285.07679239908856,288.4837137858073
44.275821577012906,21.442366309228845,292.3744633992513,284.43197038438586,288.49570719401044
44.25861160991866,21.57811004994096,290.7487208048503,282.99590640597876,288.5171152750651
44.241230911480486,21.713768782449222,289.9267739189996,282.1471710205078,288.53515625
44.223679654468555,21.84934174738413,289.2557839287652,281.6847271389431,288.5707702636719
44.2059580132068,21.984828188457612,288.6385269165039,281.1995078192817,288.61570739746094
44.188066163567264,22.120227352484164,289.19042714436847,281.66077762179907,288.66064453125
44.17000428296414,22.255538489401744,289.9277742173937,282.4801194932726,288.70554606119794
44.15177255034836,22.39076085229226,292.4181086222331,284.23612806532117,288.7504170735677
44.133371146201526,22.52589369740204,292.82366519504126,284.80125512017145,288.820063273112
44.11480025253004,22.66093628416172,293.24666002061633,284.86105770534937,288.99586486816406
44.09606005285947,22.79588787520612,293.62151506212024,284.7309341430664,289.1724141438802
44.077150732228404,22.930747736393783,295.0557573106554,285.66629197862414,289.3498128255208
44.058072477182556,23.06551513682615,295.48651207817926,285.94313557942706,289.52801513671875
44.03882547576884,23.20018934886656,295.75097995334204,285.7362764146593,289.7070719401042
44.0194099175292,23.334769648158954,294.42882368299695,285.2041515774197,289.8731994628906
43.99982599349476,23.469255313646357,295.1885706583659,285.367914835612,290.0347137451172
43.98007389617949,23.603645627588946,296.23211076524524,285.8298348320855,290.20037333170575
43.960153819574266,23.73793987558193,295.72681766086157,285.55923716227215,290.3702646891276
43.94006595914058,23.872137346573254,295.13616265190973,285.4977450900608,290.54444376627606
43.91981051180438,24.006237332880886,295.84727562798395,285.5854966905382,290.72044372558594
43.89938767594994,24.140239130209807,296.2113087972005,285.79383426242407,290.8470713297526
43.87879765141339,24.274142037668867,296.1154073079427,285.86809794108075,290.97581990559894
43.858040639476606,24.407945357787355,296.2610499064128,285.92159695095484,291.1067250569661
43.8371168428608,24.54164839653106,296.4098612467448,286.01986016167535,291.2398223876953
43.816026465720206,24.67525046331835,295.82173919677734,285.753660413954,291.37510681152344
43.79476971363558,24.80875087103584,295.68407185872394,285.5430687798394,291.482426961263
43.773346793607985,24.94214893605377,294.88746388753253,285.1273032294379,291.5507405598958
43.751757914052156,25.07544397824111,295.0748808119032,285.26268174913196,291.6175587972005
43.730003284790165,25.20863532098042,294.8087158203125,285.6165941026476,291.6828867594401
43.7080831170448,25.341722291182464,294.9204347398546,285.2549862331814,291.7467041015625
43.685997623433096,25.474704219300435,295.10045030381946,285.5453228420681,291.8090108235677
43.66374701795979,25.607580439343963,294.601799858941,285.75004323323566,291.8441975911458
43.6413315160107,25.740350288892984,295.2816399468316,285.66151004367407,291.86976114908856
44.5360223520743,20.102039688358445,294.3500629001194,285.28372785780164,288.4982198079427
44.52049979293851,20.23882722262485,294.716801961263,285.51915571424695,288.5679931640625
44.50480454750854,20.375537098762805,294.0505091349284,285.08497534857855,288.5670674641927
44.488936773311536,20.51216852395447,292.79122840033637,284.29520331488715,288.5644938151042
44.47289662948862,20.648720708262687,293.6161134507921,284.6694607204861,288.5670216878255
44.4566842767895,20.785192864654846,293.91678534613715,284.90184614393445,288.5747477213542
44.44029987756717,20.921584209026463,294.3816502888997,285.294177585178,288.5877685546875
44.42374359577255,21.057893960224618,294.2205293443468,285.36186048719617,288.58123779296875
44.40701559694888,21.194121340071007,293.7539800008138,285.2524948120117,288.5487772623698
44.39011604822648,21.330265573384793,293.23172251383465,284.8786782158746,288.52552286783856
44.37304511831704,21.466325888005258,292.4714397854275,284.5512161254883,288.5115509033203
44.35580297750807,21.60230151481406,289.19171312120227,282.2621341281467,288.5070292154948
44.33838979765742,21.738191687757308,288.68846893310547,281.5199559529622,288.5120798746745
44.32080575218746,21.873995643867403,289.2332585652669,281.79005432128906,288.5572509765625
44.30305101607951,22.009712623284486,290.2239473130968,281.99385748969183,288.6169179280599
44.28512576586805,22.14534186927773,289.9222691853841,282.3478512234158,288.68834431966144
44.267030179635015,22.280882628266482,290.6571265326606,283.0779452853733,288.7716929117839
44.24876443700383,22.41633414984068,292.9537404378255,284.7221739027235,288.8641611735026
44.230328719133816,22.55169568678167,294.65438673231336,285.6862538655599,288.9573923746745
44.21172320871407,22.686966495082032,295.1504821777344,286.071410285102,289.1307118733724
44.19294808995764,22.822145833965806,293.8807729085286,285.34659067789715,289.3048095703125
44.17400354859556,22.957232965907963,295.5513093736437,285.7084214952257,289.479736328125
44.15488977187092,23.092227156653735,295.18424055311414,285.6589109632704,289.655512491862
44.13560694853263,23.22712767523791,295.2613813612196,285.61573706732855,289.8321024576823
44.11615526882963,23.361933794003363,294.8979305691189,285.4030261569553,289.9847157796224
44.09653492450454,23.496644788619903,295.524164835612,285.6289867824978,290.13605244954425
44.07674610878765,23.631259938102318,295.7329288058811,285.7489132351345,290.2915954589844
44.05678901639073,23.76577852482839,295.51648288302954,285.4303156534831,290.45139567057294
44.03666384350083,23.90019983455676,295.36578792995874,285.6100201076931,290.61548868815106
44.016370787773965,24.03452315644421,294.94775051540796,285.43321821424695,290.7712148030599
43.99591004832893,24.168747783062855,295.7053739759657,285.7346716986762,290.89295959472656
43.97528182574101,24.302873010417017,296.5287161933051,286.0391964382595,291.01686096191406
43.95448632203556,24.4368981379599,295.6035317314996,285.5522969563802,291.1429189046224
43.93352374068162,24.570822468609776,295.72545284695093,285.77736324734155,291.2711690266927
43.91239428658568,24.704645308766203,295.4084057278103,285.54086218939887,291.4016367594401
43.89109816608509,24.838365968325576,295.11987559000653,285.21522267659503,291.49451700846356
43.8696355869416,24.97198376069676,294.9912821451823,285.12837558322485,291.5659688313802
43.848006758335046,25.105498002816233,295.13851759168836,285.17103491889105,291.6359558105469
43.82621189085658,25.23890801516302,295.0170211791992,285.2461853027344,291.7044270833333
43.80425119650236,25.372213121773342,295.20435672336157,285.30503929985895,291.7713928222656
43.78212488866685,25.505412650254897,294.702160305447,285.21582963731555,291.8357899983724
43.7598331821362,25.63850593180109,295.3125805324978,285.36873541937933,291.87286376953125
43.73737629308168,25.77149230120466,294.71637641059027,285.73785485161676,291.9060974121094
43.71475443905305,25.9043710968713,296.0547036064996,285.93541039360895,291.93544514973956
43.6919678389718,26.037141660832873,294.8577160305447,285.5117653740777,291.9608917236328
43.669016713124435,26.169803338760346,293.3103018866645,284.8792555067274,291.9823913574219
43.64590128315591,26.302355479976512,291.8080766465929,284.39200083414715,292.0201772054036
44.63355596440355,20.123733567808273,294.42439439561633,285.44566853841144,288.71339416503906
44.61800428337154,20.26075803688684,294.082287258572,285.338988410102,288.77235921223956
44.602279601536125,20.39770443671415,292.91605377197266,284.7148089938694,288.74854532877606
44.58638207702603,20.534571970595408,292.1977937486437,284.19799465603296,288.72979227701825
44.57031186958961,20.671359844741517,293.5080346001519,284.77948506673175,288.7161814371745
44.55406914058928,20.808067268292973,293.8970141940647,285.1620822482639,288.70782470703125
44.5376540529963,20.944693453343774,294.59134589301215,285.7351828681098,288.7047932942708
44.52106677138529,21.081237614965033,295.2125998602973,286.22623528374567,288.6659851074219
44.50430746192863,21.21769897122806,294.773565504286,285.7237099541558,288.60735575358075
44.487376292391176,21.354076743227495,293.58888753255206,285.0519527859158,288.5579528808594
44.4702734321245,21.490370155104102,292.74546983506946,284.6211971706814,288.51793416341144
44.452999052061315,21.626578434067113,290.69749959309894,283.1248601277669,288.4873911539714
44.435553324709886,21.76270081041656,290.3154067993164,282.58260260687933,288.4690450032552
44.41793642414831,21.898736517565197,289.5108286539714,282.079108344184,288.4865366617839
44.40014852601877,22.034684792060148,290.4958487616645,282.86534881591797,288.5157012939453
44.38218980752183,22.170544873604342,290.6890470716688,283.038936191135,288.5567118326823
44.364060447410495,22.306316005077605,291.16019354926215,283.4864679972331,288.60967508951825
44.345760625984525,22.441997432557628,293.3353619045681,285.1828452216254,288.6748301188151
44.3272905250844,22.577588405340435,294.81053161621094,286.05877516004773,288.82866923014325
44.308650328085456,22.71308817596079,295.0971722073025,286.0992957221137,289.05016072591144
44.28984021989199,22.848496000212208,294.24332258436414,285.39170328776044,289.28136189778644
44.270860386931155,22.983811137166725,295.4640596177843,285.7312494913737,289.5224253336589
44.251711017146896,23.119032849194383,294.3265779283312,285.31586201985675,289.7734069824219
44.23239229999405,23.254160401982404,294.7006776597765,285.3932003445095,289.95497131347656
44.21290442643203,23.389193064554235,295.3161926269531,285.46717156304254,290.0919596354167
44.19324758891882,23.52413010928811,293.31568823920355,284.81129964192706,290.2331186930339
44.17342198140474,23.658970811935433,294.20799424913196,285.1935043334961,290.37848409016925
44.1534277993262,23.793714451638948,294.78604295518664,285.2508731418186,290.52813720703125
44.13326523959957,23.92836031095044,295.2528143988715,285.5157487657335,290.68211364746094
44.11293450061473,24.062907675848408,294.97080485026044,285.3521889580621,290.8198496500651
44.09243578222887,24.19735583575516,295.45536634657117,285.45543077256946,290.93670654296875
44.07176928576015,24.331704083553973,295.52453274197046,285.5647269354926,291.0556996663411
44.05093521398122,24.465951715605627,295.9981223212348,285.8249028523763,291.1769053141276
44.02993377111294,24.600098031764844,296.2493540445964,286.04428524441187,291.30030314127606
44.008765162817824,24.734142335396513,296.0203340318468,285.7952533298069,291.4259287516276
43.98742959619365,24.868083933391432,295.20758141411676,285.2970258924696,291.50804646809894
43.965927279766845,25.00192213618186,295.6884596082899,285.3167377048069,291.5826873779297
43.94425842348618,25.13565625775692,295.4021453857422,285.26448313395184,291.6558380126953
43.9224232387159,25.269285615677376,295.21778106689453,285.3153372870551,291.72747802734375
43.900421938229414,25.402809531090554,295.2982576158312,285.4021284315321,291.7975819905599
43.87825473620249,25.536227328744673,295.1450670030382,285.2591959635417,291.86052958170575
43.855921848206705,25.66953833700299,295.0853203667535,285.2306145562066,291.90532938639325
43.83342349120277,25.80274188785762,295.63897789849176,285.5902625189887,291.94627380371094
43.81075988353376,25.93583731694318,294.7929187350803,285.53826226128473,291.9833221435547
43.7879312449185,26.068823963550074,295.24236636691626,285.4553799099392,292.01641845703125
43.76493779644474,26.20170117063745,294.6533550686306,285.42582448323566,292.0455576578776
43.741779760562366,26.33446828484594,293.178468492296,284.7735383775499,292.0954132080078
43.71845736107668,26.467124656510123,292.60260518391925,284.5766313340929,292.1604461669922
43.69497082314148,26.59966963967068,291.94988589816626,284.5482406616211,292.22755940755206
43.67132037325235,26.73210259208622,291.78085242377387,284.4345016479492,292.29673767089844
43.64750623923961,26.86442287524494,293.70935482449,285.0459687974718,292.36803181966144
44.73109468461459,20.14550471740941,294.3763444688585,285.82989417182074,288.9273986816406
44.71551382160189,20.282766920880306,294.5561777750651,285.84168243408203,288.96470133463544
44.69975964269245,20.419950641095795,293.4606747097439,285.0580893622504,288.9246419270833
44.683832306619934,20.557055077459836,292.57210540771484,284.61031341552734,288.8896840413411
44.66773197374313,20.694079432307234,293.9655490451389,285.5757369995117,288.8598887125651
44.6514588060406,20.831022910927885,294.57300737169055,286.14354621039496,288.83538818359375
44.635012967105176,20.967884721590735,294.9705005221897,286.2398401896159,288.81621805826825
44.61839462213849,21.10466407556757,294.81058078342016,286.1122538248698,288.741460164388
44.601603937945605,21.241360187156374,294.9763582017687,285.9341769748264,288.65656026204425
44.5846410829292,21.377972273704472,293.77664947509766,285.11830563015405,288.58095296223956
44.56750622708424,21.51449955563163,293.3901095920139,284.72685072157117,288.51479085286456
44.550199541992065,21.650941256452484,291.5165269639757,283.5714916653103,288.4581654866536
44.532721200814905,21.787296602799017,290.8385128445095,282.99535878499347,288.4174296061198
44.51507137829009,21.92356482444268,289.9903318617079,282.6225314670139,288.4042612711589
44.497250250724214,22.05974515431609,290.9350543551975,283.2710681491428,288.40282185872394
44.47925799598741,22.195836828534794,291.1802622477214,283.528325398763,288.4132995605469
44.461094793507435,22.33183908641837,292.0476557413737,284.12423366970484,288.4358418782552
44.44276082426388,22.46775117051152,294.70485348171655,286.0191345214844,288.4706115722656
44.42425627078207,22.603572326604763,295.53431277804907,286.3125932481554,288.6252848307292
44.40558131712727,22.739301803754927,295.80506727430554,286.03487311469183,288.82371012369794
44.38673614889859,22.874938854305213,295.02210744222003,285.5169397989909,289.03192138671875
44.36772095322296,23.010482733905263,295.69932640923395,285.5920452541775,289.2500406901042
44.348535918749015,23.145932701530654,295.1556905110677,285.41492038302954,289.47813924153644
44.32918123564107,23.281288019502256,294.1628892686632,285.0762354532878,289.70920817057294
44.30965709557285,23.416547953505273,294.605236477322,285.1188201904297,289.9234313964844
44.28996369172146,23.551711772608087,294.85496690538196,285.2309731377496,290.1430969238281
44.270101218760956,23.68677874928059,295.2922422620985,285.5707838270399,290.3682098388672
44.25006987285625,23.821748159412607,295.76249016655817,285.7183388604058,290.5988515218099
44.22986985165673,23.956619282331673,295.4384485880534,285.52378336588544,290.7443135579427
44.20950135429006,24.091391400820584,295.0012198554145,285.2127448187934,290.8662872314453
44.1889645813556,24.22606380113504,294.4646402994792,285.0155147976345,290.9782307942708
44.168259734918216,24.360635773020448,295.15392642551,285.49368540445965,291.0923614501953
44.147387018501874,24.495106609728765,295.43100399441187,285.68231031629773,291.2086893717448
44.1263466370829,24.629475608035108,296.1635920206706,285.9255854288737,291.32720947265625
44.10513879708386,24.763742068253862,295.59820641411676,285.5665918986003,291.44378662109375
44.083763706366874,24.89790529425457,295.85168711344403,285.54181332058374,291.5231068929036
44.062221574226946,25.03196459347771,295.89698282877606,285.4855948554145,291.6009114583333
44.04051261138566,25.16591927694992,295.4006754557292,285.33048333062067,291.67722574869794
44.018637029984376,25.29976865929916,295.68109046088324,285.4143363104926,291.7520345052083
43.99659504357765,25.433512058769367,295.93055640326605,285.60894266764325,291.8252817789714
43.97438686712658,25.56714879723512,295.16407267252606,285.2229190402561,291.8890431722005
43.952012716992144,25.700678200215634,294.60940890842016,284.93274688720703,291.9416097005208
43.92947281092843,25.834099596888933,294.68414815266925,284.9799575805664,291.9902852376302
