,Latitude,Longitude,Avg_t2m,avg_vsw_0,avg_vsw_1,avg_tciwv,avg_vwiltm_0
0,43.66501847457688,20.08351210477696,288.554077996148,0.1707890128402049,0.1845486935790024,14.275120679409271,0.1531082391738891
1,43.65708738741498,20.1505902513577,289.09238094753687,0.145609056651228,0.1574656058456644,15.51945032483788,0.1531082391738891
2,43.64911290515742,20.217648684218545,288.7606480916341,0.145609056651228,0.1574656058456644,15.51945032483788,0.1531082391738891
3,43.64109504907213,20.28468730428796,287.6425382826063,0.1660770820817967,0.1799812640724235,15.313973171736604,0.1531082391738891
4,43.63303384053424,20.351706012680324,286.9653464423285,0.1660770820817967,0.1799812640724235,15.313973171736604,0.1531082391738891
5,43.72144617609612,20.027299298007307,288.9857457478841,0.1577193164097551,0.1651729779037017,15.39033406396066,0.1531082391738891
6,43.71355072689239,20.09445571220408,289.246460808648,0.1577193164097551,0.1651729779037017,15.39033406396066,0.1531082391738891
7,43.70561181997896,20.161592459532077,289.45457712809247,0.145609056651228,0.1574656058456644,15.51945032483788,0.1531082391738891
8,43.69762947655919,20.22870944049029,289.2400317721897,0.145609056651228,0.1574656058456644,15.51945032483788,0.1531082391738891
9,43.68960371794397,20.295806555763647,288.6457934909397,0.1660770820817967,0.1799812640724235,15.313973171736604,0.1531082391738891
10,43.68153456555152,20.362883706223755,287.9514846801758,0.1660770820817967,0.1799812640724235,15.313973171736604,0.1531082391738891
11,43.67342204090715,20.42994079292967,287.7687589857313,0.1654353865640831,0.1747258830836365,15.63562976288539,0.1597202271223068
12,43.665266165643175,20.4969777171286,288.3516040378147,0.1654353865640831,0.1747258830836365,15.63562976288539,0.1721841990947723
13,43.65706696149864,20.563994380256812,289.10409969753687,0.1520903847172502,0.1594860078402737,16.099801464747358,0.184072658419609
14,43.648824450319154,20.630990683940155,289.35165829128687,0.1520903847172502,0.1594860078402737,16.099801464747358,0.1780893802642822
15,43.64053865405672,20.69796652999497,289.3135452270508,0.1506924796888511,0.1598851185437687,16.154446962059186,0.1665873527526855
16,43.7699893214201,20.03820381949509,289.63109079996747,0.1577193164097551,0.1651729779037017,15.39033406396066,0.1531082391738891
17,43.76208608510979,20.10541898653088,289.7229690551758,0.1577193164097551,0.1651729779037017,15.39033406396066,0.1531082391738891
18,43.75413934959408,20.17261443410723,289.7506925794813,0.145609056651228,0.1574656058456644,15.51945032483788,0.1531082391738891
19,43.74614913611921,20.239790062478026,289.53867001003687,0.145609056651228,0.1574656058456644,15.51945032483788,0.1578203588724136
20,43.73811546603905,20.30694577208385,289.20810360378687,0.1660770820817967,0.1799812640724235,15.313973171736604,0.2063457369804382
21,43.73003836081502,20.374081463552784,288.9277487860785,0.1660770820817967,0.1799812640724235,15.313973171736604,0.1754075139760971
22,43.7219178420159,20.441197037701187,289.2779820760091,0.1654353865640831,0.1747258830836365,15.63562976288539,0.1558408886194229
23,43.71375393131761,20.508292395534426,289.522827996148,0.1654353865640831,0.1747258830836365,15.63562976288539,0.1756007969379425
24,43.705546650503,20.575367438247667,290.0126554701063,0.1520903847172502,0.1594860078402737,16.099801464747358,0.2075864970684051
25,43.69729602146167,20.64242206722656,290.85825008816187,0.1520903847172502,0.1594860078402737,16.099801464747358,0.199410080909729
26,43.689002066189786,20.709456184048065,290.71518368191187,0.1506924796888511,0.1598851185437687,16.154446962059186,0.2138577550649643
27,43.68066480678992,20.77646969048118,290.7302932739258,0.1506924796888511,0.1598851185437687,16.154446962059186,0.2261897772550583
28,43.67228426547073,20.843462488487603,290.66025204128687,0.1438395388192866,0.1527250846171512,16.26571209328149,0.1579113453626632
29,43.66386046454691,20.910434480222563,290.2849536471897,0.1438395388192866,0.1527250846171512,16.26571209328149,0.1119171679019928
30,43.65539342643888,20.97738556803546,290.3801956176758,0.1822767491223467,0.2075154243567802,16.637645913708596,0.1209239661693573
31,43.64688317367269,21.04431565447075,290.94310251871747,0.1822767491223467,0.2075154243567802,16.637645913708596,0.129304900765419
32,43.63832972887972,21.11122464226844,290.952271355523,0.201571442376739,0.2490651343621355,17.30141439232775,0.1106262803077697
33,43.81853554739899,20.049127960541057,289.983033074273,0.1470621175798665,0.1612740920742131,15.82380179564158,0.1531082391738891
34,43.8106245151568,20.11640198034806,289.89723120795355,0.1470621175798665,0.1612740920742131,15.82380179564158,0.1531082391738891
35,43.80266994217118,20.183656227919045,289.66741349962024,0.1543631934841793,0.16753572849921,15.9464916529194,0.1562654376029968
36,43.79467184973126,20.25089060326195,289.46445126003687,0.1543631934841793,0.16753572849921,15.9464916529194,0.2075017392635345
37,43.786630259234094,20.318105006572296,289.10182105170355,0.1533067876917918,0.1648150967985558,16.138863969874638,0.1926569640636444
38,43.77854519218445,20.385299338233835,289.3663609822591,0.1533067876917918,0.1648150967985558,16.138863969874638,0.1531082391738891
39,43.77041667019464,20.4524734988195,290.05413224962024,0.1383057704869158,0.1490963083905214,16.599465453496542,0.1531082391738891
40,43.76224471498429,20.519627389092022,290.257202996148,0.1383057704869158,0.1490963083905214,16.599465453496542,0.1909021884202957
41,43.75402934838018,20.586760910004728,290.7825393676758,0.1387251351163956,0.1520638954539538,16.825859952998417,0.2140063196420669
42,43.74577059231606,20.653873962702363,290.7378345065647,0.1387251351163956,0.1520638954539538,16.825859952998417,0.1387365460395813
43,43.7374684688324,20.72096644852172,290.52874162462024,0.1313441301508697,0.1430222904049484,16.597197308335254,0.1320528537034988
44,43.72912300007625,20.788038268992462,290.39340633816187,0.1313441301508697,0.1430222904049484,16.597197308335254,0.1271767318248748
45,43.72073420830102,20.855089325837863,289.76121775309247,0.1556444323983293,0.1643438518213826,16.295786023139954,0.1308060586452484
46,43.71230211586623,20.922119520975546,289.31943172878687,0.1556444323983293,0.1643438518213826,16.295786023139954,0.1496927589178085
47,43.70382674523741,20.98912875651814,289.3609085083008,0.1822767491223467,0.2075154243567802,16.637645913708596,0.1785726547241211
48,43.69530811898588,21.05611693477414,290.10141415066187,0.1822767491223467,0.2075154243567802,16.637645913708596,0.2406571209430694
49,43.68674625978844,21.12308395824849,290.31340959337024,0.201571442376739,0.2490651343621355,17.30141439232775,0.2341222167015075
50,43.6781411904273,21.190029729643413,290.628540886773,0.201571442376739,0.2490651343621355,17.30141439232775,0.2191759049892425
51,43.66949293378982,21.256954151859105,291.105835808648,0.1966232938637343,0.2505861140329745,17.725473537239978,0.1917846500873565
52,43.66080151286828,21.323857127994387,291.37498728434247,0.1966232938637343,0.2505861140329745,17.725473537239978,0.1251271963119506
53,43.65206695075981,21.39073856134746,290.9910354614258,0.1330323874398899,0.154836977077596,17.51214187888689,0.1186455637216568
54,43.64328927066597,21.457598355416565,291.1134312947591,0.1330323874398899,0.154836977077596,17.51214187888689,0.1413011997938156
55,43.63446849589274,21.524436413900787,291.0737448798285,0.1596718390482639,0.1964746244959325,17.017392212344753,0.1594502180814743
56,43.86708481993083,20.06007177367522,289.5327835083008,0.1470621175798665,0.1612740920742131,15.82380179564158,0.1531082391738891
57,43.85916598291465,20.127404746432404,289.5213088989258,0.1470621175798665,0.1612740920742131,15.82380179564158,0.1531082391738891
58,43.85120356357452,20.1947178939902,289.57933298746747,0.1543631934841793,0.16753572849921,15.9464916529194,0.1531082391738891
59,43.843197583242656,20.262011116109875,289.6112882826063,0.1543631934841793,0.16753572849921,15.9464916529194,0.1822352409362793
60,43.83514806335934,20.32928431274101,289.794556511773,0.1533067876917918,0.1648150967985558,16.138863969874638,0.1531082391738891
61,43.82705502547287,20.396537384022395,290.25194040934247,0.1533067876917918,0.1648150967985558,16.138863969874638,0.1701702773571014
