Latitude,Longitude,Orog
43.90684231333913,21.732440795158425,885.6902
43.89783950479769,21.799560204047054,736.2864
43.888793452283934,21.866657139164573,476.7102
43.87970417991008,21.93373150385665,310.57886
43.870571711892474,22.000783201679155,283.45728
43.86139607255145,22.067812136398885,329.92603
43.85217728631112,22.13481821199423,331.42896
43.842915377699136,22.20180133265586,250.35815
43.833610371346445,22.26876140278725,223.52612
43.82426229198709,22.335698327005588,322.40747
43.814871164458005,22.402612010142235,396.3811
43.80543701369887,22.469502357243414,345.66528
43.7959598647517,22.536369273570926,274.10327
43.78643974276078,22.60321266460275,254.04077
43.776876672972435,22.670032436033665,231.58423
43.767270680734775,22.736828493775874,198.72583
43.75762179149743,22.80360074395969,200.42114
43.74793003081139,22.870349092934106,203.35718
43.73819542432881,22.937073447267437,159.29468
43.7284179978027,23.003773713747904,110.80493
43.718597777086764,23.070449799384335,103.88696
43.7087347881351,23.137101611406592,120.5564
43.69882905700211,23.2037290572664,139.08325
43.68888060984215,23.27033204463774,141.5315
43.67888947290936,23.336910481417533,115.8855
43.668855672557406,23.403464275726265,104.64819
43.65877923523926,23.46999333590847,134.43579
43.648660187507005,23.5364975705333,150.59692
43.63849855601162,23.60297688839529,127.49585
44.16636451528879,20.058441878397986,516.198
44.15844251717603,20.126150731550013,516.4778
44.150476664877374,20.193839539682102,514.45776
44.14246697987654,20.261508200866274,507.0398
44.13441348376674,20.329156613367132,437.59985
44.1263161982505,20.39678467564272,389.91382
44.11817514513946,20.46439228634523,511.469
44.109990346354124,20.531979344321883,668.23755
44.10176182392381,20.599545748615526,620.6448
44.093489599986206,20.667091398465658,450.69604
44.0851736967874,20.734616193309023,374.0515
44.07681413668164,20.802120032780437,346.05786
44.06841094213099,20.86960281671361,244.32251
44.05996413570523,20.937064445141772,177.49585
44.0514737400817,21.004504818298557,265.08325
44.042939778045024,21.07192383661868,362.98755
44.03436227248688,21.139321400738737,304.22925
44.02574124640586,21.206697411497885,171.34839
44.017076722907234,21.274051769938637,114.06177
44.0083687252028,21.341384377307577,142.97876
43.99961727661055,21.408695135056007,221.9856
43.990822400554556,21.475983944840834,346.9685
43.981984120564796,21.543250708525164,504.89575
43.973102460276785,21.61049532817907,674.08276
43.96417744343155,21.677717706080216,827.2136
43.95520909387532,21.74491774471477,915.9182
43.94619743555935,21.812095346777824,883.5852
43.937142492539564,21.879250415174283,693.5095
43.92804428897664,21.946382853019543,421.60962
43.918902849135534,22.013492563640057,268.17944
43.909718197385324,22.08057945057419,292.21362
43.90049035819908,22.147643417572738,300.30298
43.891219356153556,22.214684368599706,203.69556
43.881905215929024,22.281702207832893,170.302
43.87254796230902,22.348696839664655,260.1316
43.86314762018014,22.415668168702467,309.51733
43.85370421453188,22.482616099769643,262.56274
43.8442177704563,22.549540537905898,236.94946
43.83468831314786,22.616441388368173,260.90454
43.82511586790324,22.683318556631065,252.7478
43.81550046012109,22.75017194838756,205.57886
43.805842115301765,22.817001469549666,168.27905
43.79614085904711,22.88380702624906,132.18726
43.78639671706035,22.9505885248376,86.1936
43.77660971514571,23.017345871888068,66.71118
43.7667798792083,23.084078974194767,77.69458
43.756907235253756,23.150787738774,95.41431
43.74699180938823,23.217472072864837,129.62573
43.73703362781796,23.284131883929575,159.052
43.72703271684914,23.350767079654446,133.81079
43.716989102887695,23.417377567950098,97.48364
43.70690281243895,23.48396325695228,118.093994
43.69677387210758,23.55052405502235,151.33765
43.686602308597216,23.617059870747823,140.80298
43.676388148710295,23.683570612943015,106.93335
43.66613141934784,23.75005619064956,72.47388
43.65583214750918,23.81651651313703,64.3396
43.64549036029167,23.882951489903377,114.48999
43.63510608489068,23.94936103067556,167.57593
44.21494198016051,20.06946516749781,274.64966
44.20701215682391,20.137233735868023,301.36646
44.199038437378164,20.20498220517743,309.0603
44.19102084335075,20.272710473244956,306.0183
44.182959396378834,20.340418438083077,298.75073
44.17485411820904,20.408105997898417,346.84302
44.166705030697315,20.475773051092688,493.90112
44.15851215580878,20.543419496263425,595.3606
44.15027551561737,20.611045232204788,515.5925
44.14199513230586,20.678650157908294,383.28784
44.13367102816535,20.746234172563675,347.5735
44.125303225595424,20.813797175559557,334.0769
44.11689174710367,20.881339066484315,264.1848
44.10843661530561,20.94885974512681,206.1897
44.09993785292448,21.0163591114771,198.99683
44.09139548279095,21.08383706572721,195.54126
44.08280952784304,21.151293508271948,181.86206
44.074180011125854,21.2187283397096,174.06274
44.06550695579131,21.28614146084263,170.80151
44.05679038509801,21.353532772678477,185.57837
44.04803032241108,21.42090217643033,239.51685
44.039226791201806,21.488249573517635,339.7102
44.030379815047574,21.555574865567166,496.14478
44.02148941763158,21.622877954413383,673.07544
44.01255562274257,21.690158742099385,791.4055
44.00357845427482,21.75741713087757,856.0769
43.99455793622771,21.82465302321023,886.6238
43.98549409270559,21.891866321770408,761.656
43.97638694791763,21.959056929442454,458.34204
43.96723652617748,22.026224749322807,245.7273
43.95804285190318,22.093369684720614,269.8152
43.94880594961686,22.160491639158494,304.20142
43.93952584394456,22.227590516373084,208.61792
43.93020255961598,22.294666220315833,159.81079
43.92083612146423,22.361718655153624,245.57104
43.9114265544258,22.42874772526943,308.11694
43.90197388354008,22.49575333526292,267.4939
43.89247813394931,22.562735389951172,222.9895
43.88293933089833,22.629693794369416,227.40894
43.87335749973423,22.696628453771382,218.17065
43.86373266590642,22.763539273630244,160.29956
43.854064854966055,22.830426159639103,92.69946
43.84435409256601,22.897289017711643,46.536377
43.83460040446072,22.964127753982723,25.48169
43.82480381650577,23.030942274809064,30.346924
43.814964354657754,23.097732486769758,43.14673
43.80508204497408,23.164498296667034,56.38208
43.795156913612736,23.23123961152666,100.23462
43.785188986832004,23.29795633859868,154.75366
43.77517829099026,23.364648385358038,149.60571
43.76512485254581,23.43131565950503,105.92212
43.75502869805655,23.497958068965943,102.63306
43.74488985417976,23.564575521893744,127.903564
43.734708347672075,23.631167926668496,127.86499
43.72448420538882,23.697735191897976,101.000244
43.71421745428429,23.7642772264183,68.52417
43.7039081214111,23.830793939294438,65.44702
43.69355623392018,23.897285239820746,114.750244
43.6831618190605,23.963751037521547,155.51831
43.672724904178786,24.030191242151687,129.50073
43.66224551671933,24.096605763697056,98.318115
43.651723684223725,24.162994512375093,122.9314
43.64115943433068,24.229357398635386,143.35571
44.26352222603406,20.080508453316753,185.86353
44.255584568537216,20.148336839278983,196.13843
44.247602972964934,20.21614507194684,180.56421
44.23957746088848,20.283933048885473,177.28345
44.23150805398913,20.35170066785429,221.03296
44.22339477405771,20.419447826807783,314.21655
44.215237642994715,20.48717442389642,411.9021
44.207036682809836,20.554880357467255,419.82886
44.19879191562195,20.622565526064932,333.36548
44.1905033636588,20.690229828432223,272.05737
44.18217104925683,20.75787316351108,272.46655
44.173794994861034,20.825495430443198,260.9441
44.16537522302465,20.89309652857088,232.19165
44.15691175640906,20.960676357437734,209.29517
44.14840461778346,21.028234816789563,157.17114
44.139853830024855,21.095771806575016,110.11743
44.131259416117665,21.163287226946295,145.99634
44.122621399153545,21.23078097826007,201.64526
44.11393980233124,21.29825296107805,193.14917
44.10521464895642,21.365703076167847,189.62524
44.09644596244131,21.433131224503654,245.53833
44.08763376630461,21.50053730726694,324.9309
44.078778084171304,21.567921225847215,467.84937
44.06987893977222,21.635282881842784,701.3982
44.06093635694418,21.702622177061386,891.1936
44.0519503596295,21.76993901352097,952.7634
44.04292097187589,21.837233293450396,931.7522
44.0338482178362,21.90450491928999,788.2527
44.02473212176824,21.97175379369253,511.46948
44.015572708034554,22.03897981952366,320.5437
44.00637000110226,22.10618289986266,335.10327
43.99712402554262,22.173362938003294,353.08813
43.9878348060311,22.2405198374542,251.38208
43.97850236734701,22.30765350193974,189.55688
43.96912673437325,22.374763835400756,258.3484
43.95970793209615,22.441850741994926,327.20728
43.950245985605335,22.50891412609775,301.9109
43.94074092009326,22.575953892302977,243.43335
43.93119276085521,22.642969945423403,211.27466
43.92160153328901,22.70996219049141,172.7107
43.911967262894784,22.77693053275968,102.11255
43.90228997527474,22.843874877701722,44.41577
43.89256969613291,22.910795131012634,28.861084
43.88280645127506,22.977691198609676,29.097412
43.87300026660824,23.044562986632826,29.750244
43.863151168140796,23.11141040144551,32.173096
43.853259181981905,23.178233349635065,32.98413
43.843324334341595,23.245031738013523,49.62671
43.833346651530334,23.31180547361808,83.47827
43.82332615995884,23.37855446371168,90.0979
43.81326288613795,23.445278615783764,64.84888
43.803156856678186,23.511977837550603,55.991455
43.79300809828976,23.578652036956186,70.076416
43.78281663778219,23.64530112217247,74.500244
43.7725825020641,23.711925001600235,57.67749
43.76230571814302,23.778523583869458,34.235107
43.751986313125094,23.845096777839984,36.09546
43.741624314214896,23.911644492602022,69.47388
43.73121974871518,23.978166637476704,81.65405
43.7207726440267,24.044663122016686,45.926025
43.710283027647854,24.111133856006603,17.483154
43.6997509271745,24.17757874946372,39.315186
43.6891763702998,24.243997712638304,78.065186
43.678559384813866,24.310390656014306,87.22925
43.66789999860361,24.376757490309785,78.710205
43.657198239652374,24.443098126477537,94.73071
43.646454136039964,24.509412475705403,115.05444
43.63566771594204,24.57570044941704,86.35083
44.32000671742766,20.02366337881361,199.89575
44.31210521840675,20.091571789833807,183.92944
44.304159717795926,20.159460096016545,168.53687
44.296170237100135,20.227328194477877,164.07593
44.28813679793468,20.29517598252832,192.77661
44.28005942202495,20.36300335767345,258.68628
44.27193813120625,20.430810217614834,340.0935
44.263772947423604,20.498596460250837,385.90015
44.25556389273156,20.566361983677325,346.14233
44.24731098929387,20.634106686188574,260.7307
44.23901425938354,20.701830466277926,216.83081
44.2306737253824,20.7695332226387,207.27856
44.22228940978098,20.83721485416487,189.47876
44.21386133517832,20.904875259951893,192.09888
44.20538952428178,20.972514339297533,203.9143
44.19687399990675,21.040131991702395,159.14722
44.18831478497652,21.107728116871016,111.23364
44.179711902522115,21.175302614712336,144.24927
44.17106537568194,21.24285538534062,181.04517
44.162375227701666,21.310386329076096,167.55151
44.1536414819341,21.377895346445797,213.55786
44.14486416183876,21.445382338184174,334.99878
44.13604329098188,21.51284720523398,424.5725
44.12717889303608,21.580289848746872,539.72437
44.118270991780214,21.647710170084167,780.59985
44.10931961109904,21.715108070817564,999.6604
44.10032477498318,21.782483452729878,1031.01
44.09128650752877,21.849836217815692,936.949
44.082204832937315,21.917166268282188,790.46313
44.07307977551545,21.984473506549648,587.6096
44.063911359674684,22.05175783525229,419.32495
44.05469960993127,22.119019157238966,366.30884
44.04544455090592,22.186257375573746,339.20093
44.036146207323576,22.253472393536697,263.8152
44.02680460401328,22.320664114624435,209.42017
44.01741976590785,22.387832442550945,224.62183
44.00799171804373,22.454977281248176,256.9275
43.99852048556066,22.522098534866643,259.07983
43.98900609370166,22.58919610777619,238.02759
43.97944856781259,22.656269904566557,200.59985
43.96984793334203,22.72331983004804,132.61499
43.960204215841074,22.79034578925223,55.24292
43.95051744096307,22.85734768743248,26.59497
43.94078763446338,22.92432543006467,45.162354
43.93101482219917,22.991278922847755,53.573486
43.92119903012919,23.058208071704428,45.832764
43.911340284313575,23.12511278278177,46.44458
43.901438610913544,23.191992962451764,41.207764
43.891494036191226,23.258848517311947,27.42212
43.88150658650942,23.325679354186093,28.92749
43.87147628833136,23.392485380124697,36.891357
43.8614031682205,23.459266502405598,32.683838
43.85128725284022,23.526022628534605,25.226807
43.84112856895371,23.592753666245983,22.854248
43.83092714342362,23.659459523503187,24.548584
43.820683003211926,23.726140108499322,25.850342
43.81039617537959,23.792795329657707,22.061768
43.80006668708638,23.859425095632503,26.381592
43.78969456559075,23.926029315309194,41.712646
43.77927983824938,23.992607897805243,40.477295
43.76882253251706,24.05916075247049,23.611084
43.75832267594655,24.12568778888786,18.908447
43.74778029618811,24.19218891687379,22.054932
43.737195420989494,24.2586640464788,25.217041
43.72656807819556,24.325113087988058,35.69165
43.71589829574812,24.39153595192181,40.973877
43.70518610168557,24.457932549035974,38.32202
43.694431524142885,24.524302790322622,39.813232
43.683634591351144,24.590646587010525,29.583252
43.67279533163742,24.656963850565603,14.642822
43.66191377342445,24.723254492691524,38.599365
43.65098994523055,24.789518425330016,89.90503
43.640023875669144,24.85575556066152,125.68628
44.36860023173898,20.034686742730855,197.3523
44.36069092272952,20.10265523122061,160.47437
44.35273757003343,20.170603560507857,137.23462
44.344740195199705,20.238531627452375,162.15845
44.336698819887644,20.30643932910914,221.31177
44.328613465867015,20.374326562729124,271.65112
44.32048415501764,20.442193225760207,308.90015
44.31231090932923,20.510039215847826,331.80884
44.30409375090122,20.57786443083586,305.2234
44.295832701942565,20.645668768767422,240.45825
44.28752778477153,20.71345212788566,197.41284
44.27917902181543,20.78121440663446,181.02856
44.270786435610574,20.84895550365937,169.05151
44.26235004880187,20.9166753178082,178.98169
44.25386988414275,20.984373748131986,192.4436
44.24534596449495,21.052050693885576,155.00806
44.23677831282827,21.119706054528535,104.20923
44.228166952220334,21.187339729725778,112.437256
44.21951190585652,21.254951619348418,146.89087
44.210813197029545,21.322541623474507,175.70093
44.20207084913939,21.390109642389717,259.51587
44.19328488569314,21.457655576588138,386.46655
44.18445533030463,21.52517932677293,461.5901
44.17558220669431,21.592680793857227,521.3562
44.16666553868904,21.660159878964635,656.62134
44.1577053502218,21.727616483430097,784.94556
44.148701665331586,21.795050508800614,799.04956
44.13965450816316,21.862461856835893,760.04517
44.13056390296671,21.92985042950903,721.7903
44.12142987409793,21.997216129007313,627.7844
44.11225244601738,22.064558857732806,488.78882
44.10303164329062,22.131878518303154,395.94653
44.0937674905879,22.19917501355218,359.45483
44.084460012683856,22.266448246530587,322.6184
44.075109234457344,22.333698120506654,266.66724
44.06571518089121,22.400924538966876,212.2854
44.05627787707214,22.468127405616713,183.67505
44.046797348190296,22.53530662438112,185.91577
44.03727361953922,22.60246209940533,193.59155
44.02770671651553,22.6695937350554,172.7561
44.018096664618746,22.736701435918974,114.21118
44.00844348945107,22.803785106805805,50.855713
43.99874721671711,22.870844652748502,27.968994
43.98900787222364,22.93787997900307,39.176514
43.9792254818795,23.004890991049592,45.212646
43.96940007169523,23.071877594592877,45.87915
43.95953166778284,23.13883969556298,52.7146
43.949620296355775,23.205777200115904,48.783936
43.9396659837284,23.272690014634236,35.159912
43.92966875631603,23.339578045727592,31.877686
43.91962864063449,23.406441200233417,35.108643
43.909545663300044,23.473279385217467,36.52368
43.899419851029066,23.54009250797435,34.459717
43.88925123063785,23.606880476028238,26.133057
43.87903982904235,23.673643197133373,27.848389
43.86878567325801,23.740380579274643,45.21167
43.858488790399385,23.807092530668143,50.080322
43.848149207680095,23.87377895976178,44.17212
43.83776695241244,23.940439775235802,52.861572
43.82734205200728,24.00707488600338,64.005615
43.81687453397366,24.07368420121108,69.908936
43.80636442591871,24.14026763023955,81.36499
43.79581175554733,24.20682508270386,75.7771
43.78521655066199,24.273356468454296,47.755127
43.774578839162395,24.339861697576623,35.039307
43.76389864904546,24.40634068039276,34.422607
43.75317600840477,24.472793327461346,22.665771
43.742410945430656,24.539219549578092,17.908447
43.7316034884097,24.605619257776425,22.216064
43.72075366572463,24.671992363327945,17.75708
43.70986150585398,24.73833877774291,25.045654
43.69892703737204,24.804658412770777,58.52661
43.68795028894834,24.870951180400652,92.059326
43.676931289347664,24.937216992861806,100.8772
43.6658700674296,25.0034557626241,76.085205
43.65476665214844,25.06966740239855,34.796143
43.643621072552826,25.135851825137706,11.527588
43.63243335778567,25.20200894403618,12.4123535
44.41719643235009,20.045730162548267,140.49194
44.4092793044067,20.11375883184232,129.51196
44.40131809063671,20.18176728737444,111.44116
44.39331281263292,20.24975542574728,131.01685
44.38526349209909,20.31772314375951,177.94019
44.377170150849324,20.38567033840667,203.81274
44.36903281080807,20.453596906882126,218.469
44.36085149400991,20.521502746577596,236.10132
44.352626222599326,20.589387755084175,221.8899
44.34435701883053,20.657251830193076,179.67993
44.33604390506718,20.725094869896395,157.69946
44.32768690378232,20.792916772387855,154.69312
44.319286037557994,20.860717436063766,147.42505
44.31084132908521,20.92849675952357,151.39282
44.302352801163636,20.996254641570744,161.13013
44.29382047670144,21.063990981213664,134.00122
44.285244378715,21.131705677666105,89.10571
44.27662453032882,21.1993986303483,100.92944
44.267960954775205,21.267069738887415,167.84106
44.25925367539416,21.334718903118528,217.31567
44.25050271563302,21.4023460230853,243.25513
44.24170809904648,21.469950999040634,296.48853
44.23286984929611,21.537533731447496,363.37866
