,Unnamed: 0,Latitude,Longitude,avg_t2m,avg_vsw_0,avg_vsw_1,avg_tciwv,avg_r2,avg_voltso,avg_orog,avg_sot1,avg_sot2,avg_sot3,avg_vwiltm_0
535,535,43.94078763,22.92432543,291.6897388,0.141642076,0.201559873,18.53381527,51.16133086,0.320589185,45.162354,294.8972032,285.86999,289.2188924,0.169652268
536,536,43.93101482,22.99127892,291.7538393,0.132734631,0.18798766,18.56792145,50.51023494,0.321595132,53.573486,295.7415687,285.8892729,289.3995463,0.168675348
537,537,43.92119903,23.05820807,292.0918113,0.132734631,0.18798766,18.56792145,49.53714466,0.319892764,45.832764,295.7415687,285.8892729,289.3995463,0.170087591
538,538,43.91134028,23.12511278,291.9767668,0.132991508,0.1923859,18.58993086,49.62584909,0.319657385,46.44458,295.8868027,285.8378092,289.5810445,0.175141588
539,539,43.90143861,23.19199296,291.6568883,0.132991508,0.1923859,18.58993086,50.24688858,0.3452245,41.207764,295.8868027,285.8378092,289.5810445,0.185516208
540,540,43.89149404,23.25884852,291.5911602,0.140195015,0.20189145,18.59219899,50.48554961,0.35582763,27.42212,295.6844728,285.6203393,289.757431,0.19715254
541,541,43.88150659,23.32567935,291.7360441,0.140195015,0.20189145,18.59219899,50.03822973,0.354047,28.92749,295.6844728,285.6203393,289.757431,0.202543154
542,542,43.87147629,23.39248538,291.4445674,0.15061342,0.21635335,18.64067009,50.50866159,0.352933645,36.891357,294.8435033,285.537384,289.929067,0.198166758
543,543,43.86140317,23.4592665,291.4388979,0.15061342,0.21635335,18.64067009,50.31812339,0.351942956,32.683838,294.8435033,285.537384,289.929067,0.19038555
544,544,43.85128725,23.52602263,291.4500741,0.144982175,0.198835609,18.60841202,50.12096628,0.268324673,25.226807,295.8166996,285.8004473,290.1048431,0.154304415
545,545,43.84112857,23.59275367,291.5082338,0.144982175,0.198835609,18.60841202,49.8385227,0.212220445,22.854248,295.8166996,285.8004473,290.1048431,0.116802365
546,546,43.83092714,23.65945952,291.6746835,0.144950443,0.197895734,18.57426384,49.44399145,0.239452854,24.548584,295.6997859,285.6315562,290.2847951,0.130850866
547,547,43.820683,23.72614011,291.7388111,0.144950443,0.197895734,18.57426384,49.35924753,0.310860991,25.850342,295.6997859,285.6315562,290.2847951,0.172350973
548,548,43.81039618,23.79279533,291.761489,0.158663391,0.217696476,18.50126316,49.3635878,0.343988478,22.061768,294.6323242,285.3436305,290.4690094,0.177429169
549,549,43.80006669,23.8594251,291.7230233,0.158663391,0.217696476,18.50126316,49.41659345,0.348559558,26.381592,294.6323242,285.3436305,290.4690094,0.17808938
550,550,43.78969457,23.92602932,291.6245533,0.138668744,0.191411639,18.3815975,49.46081003,0.338934004,41.712646,294.6794145,285.2967478,290.6575114,0.173608407
551,551,43.77927984,23.9926079,291.6689869,0.138668744,0.191411639,18.3815975,49.32734648,0.245056972,40.477295,294.6794145,285.2967478,290.6575114,0.132409781
552,552,43.76882253,24.05916075,291.8968786,0.15136848,0.198227801,18.33409248,48.84720325,0.262315273,23.611084,296.3282657,286.0514187,290.7990112,0.140178531
553,553,43.75832268,24.12568779,292.1281611,0.15136848,0.198227801,18.33409248,48.31937122,0.208915755,18.908447,296.3282657,286.0514187,290.7990112,0.11742866
554,554,43.7477803,24.19218892,291.9405797,0.146238139,0.193518963,18.37890935,48.90677357,0.296341181,22.054932,296.2715513,285.9987335,290.9326121,0.17697978
555,555,43.73719542,24.25866405,291.9240053,0.146238139,0.193518963,18.37890935,49.08526749,0.340364397,25.217041,296.2715513,285.9987335,290.9326121,0.203392386
556,556,43.72656808,24.32511309,291.77904,0.136782563,0.182771826,18.46417481,49.57181263,0.353368223,35.69165,295.4611333,285.8498069,291.0683645,0.208965823
557,557,43.7158983,24.39153595,291.7250307,0.136782563,0.182771826,18.46417481,49.98202313,0.354030907,40.973877,295.4611333,285.8498069,291.0683645,0.202259287
558,558,43.7051861,24.45793255,291.70219,0.148992792,0.203094311,18.54091373,50.22903919,0.345691502,38.32202,295.0652313,285.6875322,291.206248,0.191490948
559,559,43.69443152,24.52430279,291.7595901,0.148992792,0.203094311,18.54091373,50.20896541,0.333766341,39.813232,295.0652313,285.6875322,291.206248,0.167103902
560,560,43.68363459,24.59064659,292.1276728,0.153232215,0.202012289,18.58993088,49.43113338,0.332544565,29.583252,295.1070438,285.7574599,291.3463491,0.174915478
561,561,43.67279533,24.65696385,292.1815194,0.153232215,0.202012289,18.58993088,49.26544327,0.332519054,14.642822,295.1070438,285.7574599,291.3463491,0.179740921
562,562,43.66191377,24.72325449,292.1785083,0.14199687,0.18410745,18.44926388,49.4580431,0.333329916,38.599365,295.1412989,285.5963533,291.4718577,0.166745648
563,563,43.65098995,24.78951843,291.7059063,0.14199687,0.18410745,18.44926388,50.87731393,0.347493947,89.90503,295.1412989,285.5963533,291.4718577,0.178411707
564,564,43.64002388,24.85575556,291.373224,0.148022931,0.184489356,18.32199574,51.92049964,0.340934873,125.68628,294.6570045,285.1094988,291.5369975,0.172991693
565,565,44.36860023,20.03468674,290.4386537,0.160091438,0.182002129,17.38235357,52.22947306,0.339962721,197.3523,293.5199551,284.9174483,288.0643972,0.189348012
566,566,44.36069092,20.10265523,290.5707067,0.160091438,0.182002129,17.38235357,51.80857462,0.34902513,160.47437,293.5199551,284.9174483,288.0643972,0.20200403
567,567,44.35273757,20.17060356,290.6284595,0.153554289,0.173281776,17.37953939,51.02368964,0.338302255,137.23462,293.9430042,285.1896896,288.1414897,0.202826619
568,568,44.3447402,20.23853163,290.6209454,0.153554289,0.173281776,17.37953939,51.19030205,0.354726732,162.15845,293.9430042,285.1896896,288.1414897,0.213253766
569,569,44.33669882,20.30643933,290.3310691,0.158082665,0.177734153,17.00672352,51.90709882,0.359759986,221.31177,293.0661731,284.6908773,288.1881104,0.21652773
570,570,44.32861347,20.37432656,289.8951424,0.158082665,0.177734153,17.00672352,52.79121341,0.359759986,271.65112,293.0661731,284.6908773,288.1881104,0.21652773
571,571,44.32048416,20.44219323,289.697904,0.16257262,0.179691038,16.67498628,53.45804278,0.354824841,308.90015,292.4803848,284.0961295,288.2176921,0.210128397
572,572,44.31231091,20.51003922,289.6520055,0.16257262,0.179691038,16.67498628,53.37682533,0.343532264,331.80884,292.4803848,284.0961295,288.2176921,0.195175469
573,573,44.30409375,20.57786443,289.9781503,0.156673644,0.175162232,16.80120437,52.1154321,0.33656919,305.2234,293.4176153,284.4439723,288.2523142,0.185671002
574,574,44.2958327,20.64566877,290.3720033,0.156673644,0.175162232,16.80120437,50.7434162,0.33656919,240.45825,293.4176153,284.4439723,288.2523142,0.185671002
575,575,44.28752778,20.71345213,290.8399938,0.141562208,0.164873222,17.20762239,49.64044311,0.332395494,197.41284,295.1311773,285.4823837,288.2920939,0.185671002
576,576,44.27917902,20.78121441,290.9885127,0.141562208,0.164873222,17.20762239,49.75019789,0.332119465,181.02856,295.1311773,285.4823837,288.2920939,0.185671002
577,577,44.27078644,20.8489555,290.9134801,0.149399731,0.170433618,17.48391606,50.50708808,0.332119465,169.05151,294.0128937,284.91195,288.3317871,0.185671002
578,578,44.26235005,20.91667532,290.8621021,0.149399731,0.170433618,17.48391606,51.20999606,0.332119465,178.98169,294.0128937,284.91195,288.3317871,0.185671002
579,579,44.25386988,20.98437375,290.7577998,0.157830294,0.178963951,17.74277863,51.85604641,0.332119465,192.4436,293.7261149,284.7491438,288.3566691,0.185671002
580,580,44.24534596,21.05205069,290.7629539,0.157830294,0.178963951,17.74277863,52.12270223,0.326101065,155.00806,293.7261149,284.7491438,288.3566691,0.181682661
581,581,44.23677831,21.11970605,290.9981427,0.140235993,0.163794679,17.88634382,51.87677124,0.232931092,104.20923,294.0545561,285.1168933,288.3527374,0.113777131
582,582,44.22816695,21.18733973,290.915596,0.140235993,0.163794679,17.88634382,51.87259377,0.278453827,112.437256,294.0545561,285.1168933,288.3527374,0.149212196
583,583,44.21951191,21.25495162,290.6413718,0.155247289,0.188265868,17.65255686,52.3948377,0.332119465,146.89087,293.4415181,284.8687524,288.3565165,0.185671002
584,584,44.2108132,21.32254162,290.4473072,0.155247289,0.188265868,17.65255686,53.15861808,0.332119465,175.70093,293.4415181,284.8687524,288.3565165,0.185671002
585,585,44.20207085,21.39010964,289.5533456,0.162272653,0.191477861,17.01293992,54.85051256,0.332119465,259.51587,291.4462179,283.9475098,288.3680725,0.185671002
586,586,44.19328489,21.45765558,288.769627,0.162272653,0.191477861,17.01293992,56.82344007,0.29694438,386.46655,291.4462179,283.9475098,288.3680725,0.166759714
587,587,44.18445533,21.52517933,288.0296368,0.173768514,0.201303643,15.94867581,58.32360284,0.272105217,461.5901,289.4365785,282.3555467,288.3875529,0.153108239
588,588,44.17558221,21.59268079,287.0423321,0.173768514,0.201303643,15.94867581,60.73408455,0.272105217,521.3562,289.4365785,282.3555467,288.3875529,0.153108239
589,589,44.16666554,21.66015988,286.0384259,0.191301338,0.220478726,14.69905384,63.94068178,0.272105217,656.62134,287.2543725,280.4142676,288.4150492,0.153108239
590,590,44.15770535,21.72761648,285.3737395,0.191301338,0.220478726,14.69905384,67.06985919,0.291819096,784.94556,287.2543725,280.4142676,288.4150492,0.163980201
591,591,44.14870167,21.79505051,285.2197952,0.188993254,0.215281972,14.36832466,67.90346379,0.332119465,799.04956,286.8598607,280.1633114,288.4550578,0.185671002
592,592,44.13965451,21.86246186,285.3848072,0.188993254,0.215281972,14.36832466,67.15292125,0.321615338,760.04517,286.8598607,280.1633114,288.4550578,0.180014715
593,593,44.1305639,21.92985043,285.7778464,0.172727232,0.204444066,15.15091875,65.70305157,0.273442447,721.7903,288.4904344,281.1056112,288.5004476,0.153856933
594,594,44.12142987,21.99721613,286.6909053,0.172727232,0.204444066,15.15091875,61.54983976,0.272105217,627.7844,288.4904344,281.1056112,288.5004476,0.153108239
595,595,44.11225245,22.06455886,287.9271249,0.170598256,0.23595873,16.201364,57.38295613,0.279569089,488.78882,290.5358268,282.4670402,288.5458374,0.157189414
596,596,44.10303164,22.13187852,288.2137188,0.170598256,0.23595873,16.201364,57.84921042,0.325712144,395.94653,290.5358268,282.4670402,288.5458374,0.180911377
597,597,44.09376749,22.19917501,288.5846227,0.204651935,0.273886363,16.90209484,57.22610935,0.33656919,359.45483,291.2620799,283.0502531,288.5911916,0.185671002
598,598,44.08446001,22.26644825,288.9114727,0.204651935,0.273886363,16.90209484,56.19914537,0.342633545,322.6184,291.2620799,283.0502531,288.5911916,0.19455266
599,599,44.07510923,22.33369812,289.4503182,0.204906552,0.273122826,17.49130855,54.28969452,0.390711308,266.66724,292.4111192,283.9637307,288.6365153,0.259939402
600,600,44.06571518,22.40092454,290.0165617,0.204906552,0.273122826,17.49130855,53.53991154,0.376041591,212.2854,292.4111192,283.9637307,288.6365153,0.248396099
601,601,44.05627788,22.46812741,290.1137026,0.209142098,0.280514313,17.73374807,53.55076218,0.345117331,183.67505,291.8337682,283.9929267,288.6818339,0.225878522
602,602,44.04679735,22.53530662,290.1485333,0.209142098,0.280514313,17.73374807,53.60713153,0.375060856,185.91577,291.8337682,283.9929267,288.6818339,0.246145412
603,603,44.03727362,22.6024621,290.2669144,0.20050907,0.265936421,17.9748435,53.48191457,0.348075807,193.59155,292.7318624,284.5878008,288.8600311,0.211930022
604,604,44.02770672,22.66959374,290.5139847,0.20050907,0.265936421,17.9748435,53.46487898,0.33722645,172.7561,292.7318624,284.5878008,288.8600311,0.194807142
605,605,44.01809666,22.73670144,290.8856752,0.181168871,0.255326614,18.29263585,52.85387638,0.34635663,114.21118,294.0700243,285.0873405,289.0390523,0.206058577
606,606,44.00844349,22.80378511,291.3673375,0.181168871,0.255326614,18.29263585,52.35886775,0.369709611,50.855713,294.0700243,285.0873405,289.0390523,0.212712854
607,607,43.99874722,22.87084465,291.5761863,0.141642076,0.201559873,18.53381527,51.8697727,0.333577693,27.968994,294.8972032,285.86999,289.2188924,0.168350235
608,608,43.98900787,22.93787998,291.6813838,0.141642076,0.201559873,18.53381527,51.24195152,0.325988412,39.176514,294.8972032,285.86999,289.2188924,0.186904714
609,609,43.97922548,23.00489099,291.695354,0.132734631,0.18798766,18.56792145,50.79582522,0.29579246,45.212646,295.7415687,285.8892729,289.3995463,0.157911345
610,610,43.96940007,23.07187759,291.9093297,0.132734631,0.18798766,18.56792145,50.09687773,0.295838654,45.87915,295.7415687,285.8892729,289.3995463,0.157181948
611,611,43.95953167,23.1388397,291.6821433,0.132991508,0.1923859,18.58993086,50.40677357,0.344301701,52.7146,295.8868027,285.8378092,289.5810445,0.179505929
612,612,43.9496203,23.2057772,291.6028247,0.132991508,0.1923859,18.58993086,50.62801923,0.356566906,48.783936,295.8868027,285.8378092,289.5810445,0.185671002
613,613,43.93966598,23.27269001,291.6466344,0.140195015,0.20189145,18.59219899,50.60582956,0.356566906,35.159912,295.6844728,285.6203393,289.757431,0.185671002
614,614,43.92966876,23.33957805,291.6025263,0.140195015,0.20189145,18.59219899,50.6056668,0.356566906,31.877686,295.6844728,285.6203393,289.757431,0.185671002
615,615,43.91962864,23.4064412,291.5405689,0.15061342,0.21635335,18.64067009,50.57750924,0.356566906,35.108643,294.8435033,285.537384,289.929067,0.185671002
616,616,43.90954566,23.47327939,291.5146357,0.15061342,0.21635335,18.64067009,50.38740508,0.356566906,36.52368,294.8435033,285.537384,289.929067,0.185671002
617,617,43.89941985,23.54009251,291.4464934,0.144982175,0.198835609,18.60841202,50.30038251,0.356782377,34.459717,295.8166996,285.8004473,290.1048431,0.196765438
618,618,43.88925123,23.60688048,291.5850839,0.144982175,0.198835609,18.60841202,49.83429093,0.334304392,26.133057,295.8166996,285.8004473,290.1048431,0.185671002
619,619,43.87903983,23.6736432,291.7115216,0.144950443,0.197895734,18.57426384,49.45684952,0.346376836,27.848389,295.6997859,285.6315562,290.2847951,0.195910037
620,620,43.86878567,23.74038058,291.6500524,0.144950443,0.197895734,18.57426384,49.47258303,0.333573341,45.21167,295.6997859,285.6315562,290.2847951,0.186264202
621,621,43.85848879,23.80709253,291.5672073,0.158663391,0.217696476,18.50126316,49.6573161,0.337291896,50.080322,294.6323242,285.3436305,290.4690094,0.175653011
622,622,43.84814921,23.87377896,291.624282,0.158663391,0.217696476,18.50126316,49.60490725,0.350097716,44.17212,294.6323242,285.3436305,290.4690094,0.179535314
623,623,43.83776695,23.94043978,291.5059823,0.138668744,0.191411639,18.3815975,49.75236819,0.277491629,52.861572,294.6794145,285.2967478,290.6575114,0.149500713
624,624,43.82734205,24.00707489,291.4502097,0.138668744,0.191411639,18.3815975,49.71081003,0.201530024,64.005615,294.6794145,285.2967478,290.6575114,0.111402601
625,625,43.81687453,24.0736842,291.9077835,0.15136848,0.198227801,18.33409248,48.60897626,0.201530024,69.908936,296.3282657,286.0514187,290.7990112,0.111402601
626,626,43.80636443,24.14026763,292.0466453,0.15136848,0.198227801,18.33409248,48.39809301,0.20523344,81.36499,296.3282657,286.0514187,290.7990112,0.114455298
627,627,43.79581176,24.20682508,291.7010507,0.146238139,0.193518963,18.37890935,49.2932753,0.230600432,75.7771,296.2715513,285.9987335,290.9326121,0.133889258
628,628,43.78521655,24.27335647,291.8699146,0.146238139,0.193518963,18.37890935,49.25041506,0.26356256,47.755127,296.2715513,285.9987335,290.9326121,0.148536801
629,629,43.77457884,24.3398617,291.8548592,0.136782563,0.182771826,18.46417481,49.60615508,0.286843121,35.039307,295.4611333,285.8498069,291.0683645,0.163980201
630,630,43.76389865,24.40634068,291.7585322,0.136782563,0.182771826,18.46417481,50.11228572,0.266717613,34.422607,295.4611333,285.8498069,291.0683645,0.155251011
631,631,43.75317601,24.47279333,291.720826,0.148992792,0.203094311,18.54091373,50.49580352,0.33574748,22.665771,295.0652313,285.6875322,291.206248,0.181761697
632,632,43.74241095,24.53921955,291.7635778,0.148992792,0.203094311,18.54091373,50.5198378,0.34775269,17.908447,295.0652313,285.6875322,291.206248,0.192796096
633,633,43.73160349,24.60561926,291.8073603,0.153232215,0.202012289,18.58993088,50.50925838,0.343352675,22.216064,295.1070438,285.7574599,291.3463491,0.185217589
634,634,43.72075367,24.67199236,291.697904,0.153232215,0.202012289,18.58993088,50.76886124,0.345189333,17.75708,295.1070438,285.7574599,291.3463491,0.18398346
635,635,43.70986151,24.73833878,291.8481318,0.14199687,0.18410745,18.44926388,50.4548964,0.349992692,25.045654,295.1412989,285.5963533,291.4718577,0.192880511
636,636,43.69892704,24.80465841,291.4947247,0.14199687,0.18410745,18.44926388,51.53275013,0.346191227,58.52661,295.1412989,285.5963533,291.4718577,0.189249575
637,637,43.68795029,24.87095118,291.352228,0.148022931,0.184489356,18.32199574,52.04989423,0.343294322,92.059326,294.6570045,285.1094988,291.5369975,0.186008289
638,638,43.67693129,24.93721699,291.0719816,0.148022931,0.184489356,18.32199574,52.81579044,0.351119101,100.8772,294.6570045,285.1094988,291.5369975,0.184506908
639,639,43.66587007,25.00345576,291.0851381,0.150260851,0.199463527,18.43788116,52.6964328,0.345409811,76.085205,294.4844157,285.0492774,291.6006724,0.1766835
640,640,43.65476665,25.0696674,291.4580765,0.150260851,0.199463527,18.43788116,51.56215551,0.334968269,34.796143,294.4844157,285.0492774,291.6006724,0.168090388
641,641,43.64362107,25.13585183,292.2719871,0.147457641,0.197433458,18.50789962,49.62476402,0.336676002,11.527588,295.1843991,285.7326584,291.662852,0.174833357
642,642,43.63243336,25.20200894,291.7559552,0.147457641,0.197433458,18.50789962,50.76560603,0.340961933,12.4123535,295.1843991,285.7326584,291.662852,0.183548987
643,643,44.41719643,20.04573016,290.4505624,0.160002392,0.18580368,17.71778704,52.06796047,0.330675483,140.49194,294.4074419,285.1878357,288.2818909,0.184225485
644,644,44.4092793,20.11375883,290.5631655,0.160002392,0.18580368,17.71778704,51.67370039,0.349210918,129.51196,294.4074419,285.1878357,288.2818909,0.202259287
645,645,44.40131809,20.18176729,290.7650697,0.144886037,0.164786234,17.68624302,51.13398684,0.349751472,111.44116,295.2583457,285.687283,288.3553111,0.210062757
646,646,44.39331281,20.24975543,290.6212167,0.144886037,0.164786234,17.68624302,50.88192521,0.303777039,131.01685,295.2583457,285.687283,288.3553111,0.181144565
647,647,44.38526349,20.31772314,290.4957284,0.153599926,0.181626031,17.31460322,51.6645858,0.359759986,177.94019,294.1575707,285.0883653,288.3802287,0.21652773
648,648,44.37717015,20.38567034,290.2441279,0.153599926,0.181626031,17.31460322,52.01028893,0.359759986,203.81274,294.1575707,285.0883653,288.3802287,0.21652773
649,649,44.36903281,20.45359691,290.0009367,0.157722436,0.177672362,17.07749805,52.54707278,0.359759986,218.469,293.2957764,284.5499174,288.3937632,0.21652773
650,650,44.36085149,20.52150275,289.9149992,0.157722436,0.177672362,17.07749805,52.64532582,0.350528181,236.10132,293.2957764,284.5499174,288.3937632,0.204496294
651,651,44.35262622,20.58938776,290.2313783,0.149714558,0.171058013,17.21715699,51.61716827,0.33656919,221.8899,294.5845498,285.1252721,288.4123739,0.185671002
652,652,44.34435702,20.65725183,290.6627748,0.149714558,0.171058013,17.21715699,50.45500459,0.335310757,179.67993,294.5845498,285.1252721,288.4123739,0.185671002
653,653,44.33604391,20.72509487,290.8564869,0.141298375,0.164016356,17.50458139,49.67733537,0.332119465,157.69946,295.1563594,285.5673803,288.4361471,0.185671002
654,654,44.3276869,20.79291677,290.8987774,0.141298375,0.164016356,17.50458139,49.73251115,0.332119465,154.69312,295.1563594,285.5673803,288.4361471,0.185671002
655,655,44.31928604,20.86071744,290.8933521,0.144595726,0.167737751,17.7157289,50.04994822,0.332119465,147.42505,294.6891301,285.4220666,288.4651744,0.185671002
656,656,44.31084133,20.92849676,290.7869882,0.144595726,0.167737751,17.7157289,50.92722686,0.332119465,151.39282,294.6891301,285.4220666,288.4651744,0.185671002
657,657,44.3023528,20.99625464,290.8043764,0.150734524,0.173428323,17.93011062,51.59280856,0.332119465,161.13013,293.6059062,284.8483047,288.4873199,0.185671002
658,658,44.29382048,21.06399098,290.8514684,0.150734524,0.173428323,17.93011062,51.42288669,0.315787435,134.00122,293.6059062,284.8483047,288.4873199,0.174833357
659,659,44.28524438,21.13170568,290.977228,0.138479715,0.159904619,17.97303737,52.08732896,0.223097399,89.10571,293.969034,285.264929,288.4809469,0.105031386
660,660,44.27662453,21.19939863,290.9047724,0.138479715,0.159904619,17.97303737,52.1378932,0.300651371,100.92944,293.969034,285.264929,288.4809469,0.164242774
661,661,44.26796095,21.26706974,290.796808,0.157914998,0.185989323,17.70720235,52.03768709,0.332119465,167.84106,293.7170681,285.0767924,288.4837138,0.185671002
662,662,44.25925368,21.3347189,290.2988697,0.157914998,0.185989323,17.70720235,53.083911,0.332119465,217.31567,293.7170681,285.0767924,288.4837138,0.185671002
663,663,44.25050272,21.40234602,289.917522,0.15298918,0.17726166,17.17423024,53.63187106,0.332119465,243.25513,292.3744634,284.4319704,288.4957072,0.185671002
664,664,44.2417081,21.469951,289.2384584,0.15298918,0.17726166,17.17423024,54.6347465,0.305768132,296.48853,292.3744634,284.4319704,288.4957072,0.171515524
665,665,44.23286985,21.53753373,288.8530146,0.158096197,0.180766166,16.31838347,55.70180379,0.272105217,363.37866,290.7487208,282.9959064,288.5171153,0.153108239
666,666,44.22398799,21.60509412,288.2570945,0.158096197,0.180766166,16.31838347,56.97789971,0.272105217,392.25903,290.7487208,282.9959064,288.5171153,0.153108239
667,667,44.21506255,21.67263207,287.8101001,0.155776208,0.184840952,15.52663279,57.84850518,0.272105217,393.10962,289.9267739,282.147171,288.5351563,0.153108239
668,668,44.20609354,21.74014748,287.3844816,0.155776208,0.184840952,15.52663279,58.42022827,0.304519355,418.26245,289.9267739,282.147171,288.5351563,0.170844227
669,669,44.197081,21.80764024,287.0231264,0.156356962,0.188598419,15.15049874,59.21927341,0.332119465,502.55005,289.2557839,281.6847271,288.5707703,0.185671002
670,670,44.18802494,21.87511027,286.2951262,0.156356962,0.188598419,15.15049874,62.02406936,0.320423305,628.4138,289.2557839,281.6847271,288.5707703,0.179375231
671,671,44.17892539,21.94255746,285.9438078,0.16797635,0.199139508,15.32602797,64.75524341,0.273389041,705.3728,288.6385269,281.1995078,288.6157074,0.153827056
672,672,44.16978238,22.00998172,286.2681622,0.16797635,0.199139508,15.32602797,63.19220087,0.272105217,666.0437,288.6385269,281.1995078,288.6157074,0.153108239
673,673,44.16059593,22.07738295,287.0957989,0.164533674,0.202460498,15.87613718,60.25187969,0.272105217,579.17114,289.1904271,281.6607776,288.6606445,0.153108239
674,674,44.15136607,22.14476104,287.3573007,0.164533674,0.202460498,15.87613718,59.19409974,0.274999082,538.9817,289.1904271,281.6607776,288.6606445,0.154602006
675,675,44.14209281,22.21211591,287.9952401,0.197895705,0.260893879,16.49303067,57.42174737,0.328119516,515.3098,289.9277742,282.4801195,288.7055461,0.181377456
676,676,44.13277619,22.27944746,288.7807761,0.197895705,0.260893879,16.49303067,56.26148261,0.336641848,439.91528,289.9277742,282.4801195,288.7055461,0.185749993
677,677,44.12341622,22.34675558,289.0862232,0.196728873,0.272281597,17.39923866,55.18248955,0.361171424,328.51147,292.4181086,284.2361281,288.7504171,0.220276564
678,678,44.11401294,22.41404019,289.8499222,0.196728873,0.272281597,17.39923866,53.36852482,0.390711308,233.43726,292.4181086,284.2361281,288.7504171,0.259939402
679,679,44.10456637,22.48130118,290.2722855,0.193888699,0.262737771,18.00222925,52.87704261,0.373659313,174.3645,292.8236652,284.8012551,288.8200633,0.246605873
680,680,44.09507654,22.54853846,290.3843189,0.193888699,0.262737771,18.00222925,52.86451001,0.303514004,145.6062,292.8236652,284.8012551,288.8200633,0.195706427
681,681,44.08554346,22.61575193,290.4428855,0.174613511,0.237214494,18.22509552,53.16778692,0.365595102,136.33228,293.24666,284.8610577,288.9958649,0.223624691
682,682,44.07596717,22.6829415,290.5488968,0.174613511,0.237214494,18.22509552,53.10355086,0.381261289,135.42114,293.24666,284.8610577,288.9958649,0.22181274
683,683,44.06634769,22.75010707,290.6864565,0.149488007,0.208882571,18.31027697,53.11689721,0.382014632,126.76538,293.6215151,284.7309341,289.1724141,0.222425967
684,684,44.05668505,22.81724855,290.858657,0.149488007,0.208882571,18.31027697,53.12134605,0.385109961,96.789795,293.6215151,284.7309341,289.1724141,0.224794865
685,685,44.04697927,22.88436584,291.1387134,0.144576036,0.206236776,18.43557099,52.55559074,0.349782944,56.56665,295.0557573,285.666292,289.3498128,0.182845488
686,686,44.03723037,22.95145884,291.4580494,0.144576036,0.206236776,18.43557099,51.77705341,0.343829572,32.528564,295.0557573,285.666292,289.3498128,0.178006977
687,687,44.02743839,23.01852747,291.5058738,0.139956134,0.195128061,18.45447219,51.32023917,0.34920007,35.87036,295.4865121,285.9431356,289.5280151,0.188460216
688,688,44.01760336,23.08557162,291.3809552,0.139956134,0.195128061,18.45447219,51.16767852,0.355593264,53.738525,295.4865121,285.9431356,289.5280151,0.18474032
689,689,44.00772528,23.1525912,291.304078,0.137464982,0.194731521,18.46656897,51.17304961,0.356566906,61.25952,295.75098,285.7362764,289.7070719,0.185671002
690,690,43.9978042,23.21958613,291.407458,0.137464982,0.194731521,18.46656897,51.04110516,0.356566906,53.338135,295.75098,285.7362764,289.7070719,0.185671002
691,691,43.98784014,23.2865563,291.3329408,0.141266872,0.202434646,18.47862374,51.20305178,0.356566906,50.550537,294.4288237,285.2041516,289.8731995,0.185671002
692,692,43.97783313,23.35350161,291.2636049,0.141266872,0.202434646,18.47862374,51.19399145,0.356566906,51.940674,294.4288237,285.2041516,289.8731995,0.185671002
693,693,43.96778318,23.42042199,291.4202618,0.14339214,0.201591139,18.51470402,50.87834475,0.356566906,41.53003,295.1885707,285.3679148,290.0347137,0.185671002
694,694,43.95769034,23.48731733,291.5065248,0.14339214,0.201591139,18.51470402,50.58955352,0.356566906,36.03882,295.1885707,285.3679148,290.0347137,0.185671002
695,695,43.94755462,23.55418754,291.5402162,0.141422341,0.196693433,18.49521478,50.13002661,0.356566906,44.585693,296.2321108,285.8298348,290.2003733,0.185671002
696,696,43.93737605,23.62103253,291.5545392,0.141422341,0.196693433,18.49521478,49.8815457,0.356566906,46.932373,296.2321108,285.8298348,290.2003733,0.185671002
697,697,43.92715466,23.68785221,291.4598397,0.144249923,0.20173384,18.44460154,49.90644805,0.356566906,53.89331,295.7268177,285.5592372,290.3702647,0.185671002
698,698,43.91689048,23.75464648,291.2978388,0.144249923,0.20173384,18.44460154,50.06947973,0.356566906,73.15552,295.7268177,285.5592372,290.3702647,0.185671002
699,699,43.90658353,23.82141525,291.3323441,0.154273156,0.209625907,18.40537103,50.05390898,0.358567715,66.39282,295.1361627,285.4977451,290.5444438,0.189499676
700,700,43.89623384,23.88815844,291.6360821,0.154273156,0.209625907,18.40537103,49.5744168,0.354375422,44.872803,295.1361627,285.4977451,290.5444438,0.185748354
701,701,43.88584144,23.95487594,291.6456036,0.110448127,0.143357435,18.27948898,49.32154136,0.33187598,62.54126,295.8472756,285.5854967,290.7204437,0.18410477
702,702,43.87540635,24.02156767,291.4531123,0.110448127,0.143357435,18.27948898,49.66784128,0.201530024,94.58765,295.8472756,285.5854967,290.7204437,0.111402601
703,703,43.86492861,24.08823354,291.4349102,0.109642524,0.137864816,18.20690834,49.72247452,0.221486524,97.24634,296.2113088,285.7938343,290.8470713,0.12420544
704,704,43.85440824,24.15487345,291.4882143,0.109642524,0.137864816,18.20690834,49.6948595,0.267258763,95.7312,296.2113088,285.7938343,290.8470713,0.150553882
705,705,43.84384527,24.22148732,291.5449905,0.143736374,0.192902533,18.25823564,49.95299742,0.265978932,98.68286,296.1154073,285.8680979,290.9758199,0.149857149
706,706,43.83323972,24.28807505,291.4709345,0.143736374,0.192902533,18.25823564,50.26001792,0.313015044,82.562744,296.1154073,285.8680979,290.9758199,0.174668953
