Latitude,Longitude,Avg_t2m
43.97145748365698,20.84619372721025,290.18995581732855
43.963027299712394,20.91353755426647,290.15724097357855
43.95455360921619,20.980860239490568,289.6597095065647
43.94603643486115,21.048161683800316,289.595337761773
43.9374757994468,21.115441788313717,289.77280086941187
43.92887172587915,21.182700454349458,290.271607293023
43.92022423717054,21.249937583427908,290.71982235378687
43.911533356439364,21.317153077271712,291.2101652357313
43.90279910690996,21.384346837806504,291.3113479614258
43.89402151191228,21.451518767161616,290.66611141628687
43.88520059488181,21.51866876767096,289.3951695760091
43.876336379359344,21.58579674187348,288.0997594197591
43.86742888899061,21.652902592514067,286.76707712809247
43.85847814752627,21.719986222544122,286.14348771837024
43.84948417882164,21.787047535122326,287.33578915066187
43.84044700683637,21.85408643361535,288.5569534301758
43.83136665563443,21.921102821598453,289.14573923746747
43.822243149383745,21.988096602856245,289.3681242201063
43.813076512355984,22.05506768138332,289.2691116333008
43.80386676892646,22.12201596138499,289.58928849962024
43.79461394357383,22.18894134727779,290.5372594197591
43.785318060879874,22.255843743690377,291.14183298746747
43.77597914552926,22.322723055464053,290.7090530395508
43.76659722230946,22.389579187653368,289.76170603434247
43.757172316110356,22.45641204552689,289.55315568712024
43.74770445192418,22.523221534567796,289.701294793023
43.73819365484515,22.590007560474504,290.2384855482313
43.72863995006931,22.656770029161294,290.4706090291341
43.7190433628944,22.723508846759046,290.64063941107855
43.70940391871952,22.79022391961567,290.771119011773
43.699721643044874,22.856915154296928,291.0675328572591
43.68999656147173,22.92358245758689,291.20655737982855
43.68022869970197,22.990225736488668,291.30632951524524
43.67041808353809,23.056844898224995,291.32431454128687
43.66056473888277,23.123439850238725,291.16969214545355
43.650668691738844,23.19001050019358,291.11004045274524
43.64072996820885,23.256556755974685,291.2572301228841
44.11778986587519,20.047438532230217,287.14877743191187
44.109875684067205,20.115087772283943,287.5154495239258
44.1019176899535,20.18271702116681,288.0511754353841
44.09391590497423,20.25032617720308,288.6084399753147
44.08587035067881,20.31791513890883,289.02304501003687
44.077781048725676,20.38548380499259,289.42262183295355
44.06964802088229,20.453032074356344,289.586792839898
44.061471289024816,20.520559846096063,288.69114939371747
44.05325087513785,20.58806701950266,288.6505949232313
44.04498680131437,20.655553494062787,289.52963680691187
44.03667908975544,20.723019169459434,289.91814592149524
44.0283277627701,20.790463945572867,290.3012296888563
44.019932842775006,20.85788772248128,290.5484898885091
44.011494352294406,20.92529040046162,290.720826043023
44.00301231395984,20.992671879990326,289.9487991333008
43.99448675050993,21.06003206174401,289.46531931559247
43.985917684790216,21.127370846600343,289.54778459337024
43.97730513975298,21.194688135638614,290.3503833346897
43.96864913845691,21.26198383014065,290.68222469753687
43.95994970406704,21.329257831591377,291.03148142496747
43.95120685985446,21.396510041679647,291.08098771837024
43.9424206291962,21.463740362299006,289.8586027357313
43.93359103557483,21.530948695548204,288.9556079440647
43.92471810257848,21.59813494373219,287.16380564371747
43.91580185390044,21.665299009362542,285.72966935899524
43.90684231333913,21.732440795158425,285.77784644232855
43.89783950479769,21.799560204047054,286.2084019978841
43.888793452283934,21.866657139164573,288.0640063815647
43.87970417991008,21.93373150385665,289.32293107774524
43.870571711892474,22.000783201679155,289.3756925794813
43.86139607255145,22.067812136398885,289.62059275309247
43.85217728631112,22.13481821199423,289.8765063815647
43.842915377699136,22.20180133265586,290.30722469753687
43.833610371346445,22.26876140278725,290.619507683648
43.82426229198709,22.335698327005588,290.08445994059247
43.814871164458005,22.402612010142235,289.6192906697591
43.80543701369887,22.469502357243414,289.54656389024524
43.7959598647517,22.536369273570926,290.12045711941187
43.78643974276078,22.60321266460275,290.50758277045355
43.776876672972435,22.670032436033665,290.6828214857313
43.767270680734775,22.736828493775874,290.72093454996747
43.75762179149743,22.80360074395969,290.83342912462024
43.74793003081139,22.870349092934106,290.93406931559247
43.73819542432881,22.937073447267437,291.0455602010091
43.7284179978027,23.003773713747904,291.3165562947591
43.718597777086764,23.070449799384335,291.3403735690647
43.7087347881351,23.137101611406592,291.34270646837024
43.69882905700211,23.2037290572664,291.21380021837024
43.68888060984215,23.27033204463774,291.51365915934247
43.67888947290936,23.336910481417533,291.429077996148
43.668855672557406,23.403464275726265,291.6793492635091
43.65877923523926,23.46999333590847,291.788208855523
43.648660187507005,23.5364975705333,291.505005730523
43.63849855601162,23.60297688839529,291.58936987982855
44.16636451528879,20.058441878397986,288.6676305135091
44.15844251717603,20.126150731550013,288.7743199666341
44.150476664877374,20.193839539682102,289.03508928087024
44.14246697987654,20.261508200866274,289.3919143676758
44.13441348376674,20.329156613367132,289.6098234388563
44.1263161982505,20.39678467564272,289.8035354614258
44.11817514513946,20.46439228634523,289.1956253051758
44.109990346354124,20.531979344321883,288.0325393676758
44.10176182392381,20.599545748615526,288.32708146837024
44.093489599986206,20.667091398465658,289.4496671888563
44.0851736967874,20.734616193309023,289.89356909857855
44.07681413668164,20.802120032780437,290.19028133816187
44.06841094213099,20.86960281671361,290.50164201524524
44.05996413570523,20.937064445141772,290.8982620239258
44.0514737400817,21.004504818298557,290.2008878919813
44.042939778045024,21.07192383661868,289.805298699273
44.03436227248688,21.139321400738737,290.1362720065647
44.02574124640586,21.206697411497885,290.522827996148
44.017076722907234,21.274051769938637,290.71238962809247
44.0083687252028,21.341384377307577,290.82610490587024
43.99961727661055,21.408695135056007,290.39869605170355
43.990822400554556,21.475983944840834,289.1986906263563
43.981984120564796,21.543250708525164,287.9108488294813
43.973102460276785,21.61049532817907,286.05003611246747
43.96417744343155,21.677717706080216,285.2670500013563
43.95520909387532,21.74491774471477,285.25194040934247
43.94619743555935,21.812095346777824,285.88328806559247
43.937142492539564,21.879250415174283,286.86199357774524
43.92804428897664,21.946382853019543,288.9828160603841
43.918902849135534,22.013492563640057,289.3879809909397
43.909718197385324,22.08057945057419,289.698609246148
43.90049035819908,22.147643417572738,289.9024124145508
43.891219356153556,22.214684368599706,290.47673967149524
43.881905215929024,22.281702207832893,290.69296688503687
43.87254796230902,22.348696839664655,290.1344273885091
43.86314762018014,22.415668168702467,289.6948657565647
43.85370421453188,22.482616099769643,289.817994011773
43.8442177704563,22.549540537905898,290.3943557739258
43.83468831314786,22.616441388368173,290.579468621148
43.82511586790324,22.683318556631065,290.70457712809247
43.81550046012109,22.75017194838756,290.73715633816187
43.805842115301765,22.817001469549666,290.9061559041341
43.79614085904711,22.88380702624906,291.112915886773
43.78639671706035,22.9505885248376,291.1485061645508
43.77660971514571,23.017345871888068,291.21038224962024
43.7667798792083,23.084078974194767,291.3307164510091
43.756907235253756,23.150787738774,291.38770972357855
43.74699180938823,23.217472072864837,291.2608108520508
43.73703362781796,23.284131883929575,291.26482560899524
43.72703271684914,23.350767079654446,291.3330764770508
43.716989102887695,23.417377567950098,291.57773251003687
43.70690281243895,23.48396325695228,291.5934117635091
43.69677387210758,23.55052405502235,291.341187371148
43.686602308597216,23.617059870747823,291.4587817721897
43.676388148710295,23.683570612943015,291.649536980523
43.66613141934784,23.75005619064956,292.32520972357855
43.65583214750918,23.81651651313703,292.2423375447591
43.64549036029167,23.882951489903377,291.644898308648
43.63510608489068,23.94936103067556,291.39161597357855
44.21494198016051,20.06946516749781,289.5759692721897
44.20701215682391,20.137233735868023,289.62566545274524
44.199038437378164,20.20498220517743,290.1792678833008
44.19102084335075,20.272710473244956,290.21751658121747
44.182959396378834,20.340418438083077,290.16578589545355
44.17485411820904,20.408105997898417,289.83814917670355
44.166705030697315,20.475773051092688,289.23666805691187
44.15851215580878,20.543419496263425,288.3528247409397
44.15027551561737,20.611045232204788,288.79930369059247
44.14199513230586,20.678650157908294,289.83348337809247
44.13367102816535,20.746234172563675,289.8756925794813
44.125303225595424,20.813797175559557,290.1532262166341
44.11689174710367,20.881339066484315,290.3741734822591
44.10843661530561,20.94885974512681,290.65892283121747
44.09993785292448,21.0163591114771,290.74488745795355
44.09139548279095,21.08383706572721,290.6666539510091
44.08280952784304,21.151293508271948,291.13998836941187
44.074180011125854,21.2187283397096,290.83082495795355
44.06550695579131,21.28614146084263,290.8137622409397
44.05679038509801,21.353532772678477,290.68352678087024
44.04803032241108,21.42090217643033,289.98211076524524
44.039226791201806,21.488249573517635,288.8794360690647
44.030379815047574,21.555574865567166,287.6110441419813
44.02148941763158,21.622877954413383,285.781372918023
44.01255562274257,21.690158742099385,285.0252965291341
44.00357845427482,21.75741713087757,285.01048533121747
43.99455793622771,21.82465302321023,285.5807707044813
43.98549409270559,21.891866321770408,286.5732023451063
43.97638694791763,21.959056929442454,288.57602352566187
43.96723652617748,22.026224749322807,289.1958423190647
43.95804285190318,22.093369684720614,289.4905471801758
43.94880594961686,22.160491639158494,289.60385555691187
43.93952584394456,22.227590516373084,290.2568774753147
43.93020255961598,22.294666220315833,290.45848337809247
43.92083612146423,22.361718655153624,290.08041805691187
43.9114265544258,22.42874772526943,289.6559117635091
43.90197388354008,22.49575333526292,289.74570126003687
43.89247813394931,22.562735389951172,290.41562313503687
43.88293933089833,22.629693794369416,290.55909644232855
43.87335749973423,22.696628453771382,290.68075985378687
43.86373266590642,22.763539273630244,290.7888870239258
43.854064854966055,22.830426159639103,291.16505347357855
43.84435409256601,22.897289017711643,291.5779223971897
43.83460040446072,22.964127753982723,291.71336619059247
43.82480381650577,23.030942274809064,291.73780737982855
43.814964354657754,23.097732486769758,291.67286597357855
43.80508204497408,23.164498296667034,291.40471818712024
43.795156913612736,23.23123961152666,291.272827996148
43.785188986832004,23.29795633859868,291.13597361246747
43.77517829099026,23.364648385358038,291.15610165066187
43.76512485254581,23.43131565950503,291.3136266072591
43.75502869805655,23.497958068965943,291.3870315551758
43.74488985417976,23.564575521893744,291.29485490587024
43.734708347672075,23.631167926668496,291.3954679701063
43.72448420538882,23.697735191897976,291.4989835951063
43.71421745428429,23.7642772264183,291.631958855523
43.7039081214111,23.830793939294438,291.6419143676758
43.69355623392018,23.897285239820746,291.4576695760091
43.6831618190605,23.963751037521547,291.3824742635091
43.672724904178786,24.030191242151687,291.6243362426758
43.66224551671933,24.096605763697056,291.3127856784397
43.651723684223725,24.162994512375093,291.46580759684247
43.64115943433068,24.229357398635386,291.52806345621747
44.26352222603406,20.080508453316753,290.4546585083008
44.255584568537216,20.148336839278983,290.5458585951063
44.247602972964934,20.21614507194684,290.50511423746747
44.23957746088848,20.283933048885473,290.44671037462024
44.23150805398913,20.35170066785429,290.00904761420355
44.22339477405771,20.419447826807783,289.90284644232855
44.215237642994715,20.48717442389642,289.4199634128147
44.207036682809836,20.554880357467255,289.30014461941187
44.19879191562195,20.622565526064932,289.7301847669813
44.1905033636588,20.690229828432223,290.3258878919813
44.18217104925683,20.75787316351108,290.143189324273
44.173794994861034,20.825495430443198,290.2961841159397
44.16537522302465,20.89309652857088,290.5168058607313
44.15691175640906,20.960676357437734,290.710327996148
44.14840461778346,21.028234816789563,290.8509801228841
44.139853830024855,21.095771806575016,290.93328264024524
44.131259416117665,21.163287226946295,290.93092261420355
44.122621399153545,21.23078097826007,290.8414586385091
44.11393980233124,21.29825296107805,290.6787796020508
44.10521464895642,21.365703076167847,290.37547556559247
44.09644596244131,21.433131224503654,289.585083855523
44.08763376630461,21.50053730726694,288.9596227010091
44.078778084171304,21.567921225847215,287.513550652398
44.06987893977222,21.635282881842784,285.47706519232855
44.06093635694418,21.702622177061386,284.8219816419813
44.0519503596295,21.76993901352097,284.75335099962024
44.04292097187589,21.837233293450396,285.2564163208008
44.0338482178362,21.90450491928999,286.2318937513563
44.02473212176824,21.97175379369253,288.01905737982855
44.015572708034554,22.03897981952366,288.54737769232855
44.00637000110226,22.10618289986266,289.031861199273
43.99712402554262,22.173362938003294,289.2389195760091
43.9878348060311,22.2405198374542,289.74741024441187
43.97850236734701,22.30765350193974,290.23485056559247
43.96912673437325,22.374763835400756,289.9002151489258
43.95970793209615,22.441850741994926,289.53687964545355
43.950245985605335,22.50891412609775,289.592652214898
43.94074092009326,22.575953892302977,290.045533074273
43.93119276085521,22.642969945423403,290.40382300482855
43.92160153328901,22.70996219049141,290.6874601576063
43.911967262894784,22.77693053275968,290.97264353434247
43.90228997527474,22.843874877701722,291.52149878607855
43.89256969613291,22.910795131012634,291.78099314371747
43.88280645127506,22.977691198609676,292.054077996148
43.87300026660824,23.044562986632826,291.9840910169813
43.863151168140796,23.11141040144551,291.90919409857855
43.853259181981905,23.178233349635065,291.59669409857855
43.843324334341595,23.245031738013523,291.46835751003687
43.833346651530334,23.31180547361808,291.1025806003147
43.82332615995884,23.37855446371168,291.04246775309247
43.81326288613795,23.445278615783764,291.0268156263563
43.803156856678186,23.511977837550603,291.3136808607313
43.79300809828976,23.578652036956186,291.1454137166341
43.78281663778219,23.64530112217247,291.273316277398
43.7725825020641,23.711925001600235,291.747193230523
43.76230571814302,23.778523583869458,291.92254045274524
43.751986313125094,23.845096777839984,291.735230339898
43.741624314214896,23.911644492602022,291.334839714898
43.73121974871518,23.978166637476704,291.25657908121747
43.7207726440267,24.044663122016686,291.62509579128687
43.710283027647854,24.111133856006603,291.72581736246747
43.6997509271745,24.17757874946372,291.73276180691187
43.6891763702998,24.243997712638304,291.5024829440647
43.678559384813866,24.310390656014306,291.5190845065647
43.66789999860361,24.376757490309785,291.5581741333008
43.657198239652374,24.443098126477537,291.46868303087024
43.646454136039964,24.509412475705403,291.666382683648
43.63566771594204,24.57570044941704,292.1131871541341
44.32000671742766,20.02366337881361,290.4270434909397
44.31210521840675,20.091571789833807,290.60304175482855
44.304159717795926,20.159460096016545,290.63597361246747
44.296170237100135,20.227328194477877,290.6059171888563
44.28813679793468,20.29517598252832,290.36736467149524
44.28005942202495,20.36300335767345,289.8358434041341
44.27193813120625,20.430810217614834,289.85247209337024
44.263772947423604,20.498596460250837,289.70945994059247
44.25556389273156,20.566361983677325,289.94378068712024
44.24731098929387,20.634106686188574,289.9507522583008
44.23901425938354,20.701830466277926,290.5266528659397
44.2306737253824,20.7695332226387,290.70964982774524
44.22228940978098,20.83721485416487,290.76268259684247
44.21386133517832,20.904875259951893,290.7354202270508
44.20538952428178,20.972514339297533,290.74510447184247
44.19687399990675,21.040131991702395,290.81902482774524
44.18831478497652,21.107728116871016,291.09946102566187
44.179711902522115,21.175302614712336,290.834595574273
44.17106537568194,21.24285538534062,290.85629696316187
44.162375227701666,21.310386329076096,290.52366892496747
44.1536414819341,21.377895346445797,289.898316277398
44.14486416183876,21.445382338184174,288.9016799926758
44.13604329098188,21.51284720523398,288.01205868191187
44.12717889303608,21.580289848746872,286.7903518676758
44.118270991780214,21.647710170084167,285.4048266940647
44.10931961109904,21.715108070817564,284.72739071316187
44.10032477498318,21.782483452729878,284.4820836385091
44.09128650752877,21.849836217815692,285.04216935899524
44.082204832937315,21.917166268282188,285.891480339898
44.07307977551545,21.984473506549648,287.19114939371747
44.063911359674684,22.05175783525229,288.10572730170355
44.05469960993127,22.119019157238966,288.6265063815647
44.04544455090592,22.186257375573746,288.9471715291341
44.036146207323576,22.253472393536697,289.3217375013563
44.02680460401328,22.320664114624435,290.05491892496747
44.01741976590785,22.387832442550945,290.01620907253687
44.00799171804373,22.454977281248176,289.7079679701063
43.99852048556066,22.522098534866643,289.7191441853841
43.98900609370166,22.58919610777619,290.018189324273
43.97944856781259,22.656269904566557,290.43743303087024
43.96984793334203,22.72331983004804,290.74193064371747
43.960204215841074,22.79034578925223,291.23533884684247
43.95051744096307,22.85734768743248,291.6129430135091
43.94078763446338,22.92432543006467,291.6897388034397
43.93101482219917,22.991278922847755,291.75383928087024
43.92119903012919,23.058208071704428,292.09181128607855
43.911340284313575,23.12511278278177,291.9767667982313
43.901438610913544,23.191992962451764,291.6568883260091
43.891494036191226,23.258848517311947,291.59116024441187
43.88150658650942,23.325679354186093,291.7360441419813
43.87147628833136,23.392485380124697,291.44456736246747
43.8614031682205,23.459266502405598,291.43889787462024
43.85128725284022,23.526022628534605,291.450074089898
43.84112856895371,23.592753666245983,291.50823381212024
43.83092714342362,23.659459523503187,291.674683464898
43.820683003211926,23.726140108499322,291.7388110690647
43.81039617537959,23.792795329657707,291.76148902045355
43.80006668708638,23.859425095632503,291.723023308648
43.78969456559075,23.926029315309194,291.6245532565647
43.77927983824938,23.992607897805243,291.6689868503147
43.76882253251706,24.05916075247049,291.8968785603841
43.75832267594655,24.12568778888786,292.12816111246747
43.74778029618811,24.19218891687379,291.9405797322591
43.737195420989494,24.2586640464788,291.92400529649524
43.72656807819556,24.325113087988058,291.77904001871747
43.71589829574812,24.39153595192181,291.72503068712024
43.70518610168557,24.457932549035974,291.7021899753147
43.694431524142885,24.524302790322622,291.7595901489258
43.683634591351144,24.590646587010525,292.12767283121747
43.67279533163742,24.656963850565603,292.181519402398
43.66191377342445,24.723254492691524,292.1785083346897
43.65098994523055,24.789518425330016,291.70590633816187
43.640023875669144,24.85575556066152,291.37322404649524
44.36860023173898,20.034686742730855,290.43865373399524
44.36069092272952,20.10265523122061,290.5707066853841
44.35273757003343,20.170603560507857,290.6284595065647
44.344740195199705,20.238531627452375,290.62094540066187
44.336698819887644,20.30643932910914,290.33106909857855
44.328613465867015,20.374326562729124,289.895142449273
44.32048415501764,20.442193225760207,289.6979039510091
44.31231090932923,20.510039215847826,289.6520055135091
44.30409375090122,20.57786443083586,289.978150261773
44.295832701942565,20.645668768767422,290.37200334337024
44.28752778477153,20.71345212788566,290.8399937947591
44.27917902181543,20.78121440663446,290.98851267496747
44.270786435610574,20.84895550365937,290.9134801228841
44.26235004880187,20.9166753178082,290.8621020846897
44.25386988414275,20.984373748131986,290.75779978434247
44.24534596449495,21.052050693885576,290.76295386420355
44.23677831282827,21.119706054528535,290.99814266628687
44.228166952220334,21.187339729725778,290.9155960083008
44.21951190585652,21.254951619348418,290.64137183295355
44.210813197029545,21.322541623474507,290.4473071628147
